Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
11/2/09,12.443527,14.187639,32.235149,24.228701,13.475212,51.573013,15.769287,7.564677,58.404617,8.792654,84.523041,17.758236,77.320145,10.672235,43.604744,21.641565,43.220818,40.847942,21.247684,15.328272,9.755428,10.458265,39.087231,32.792374,25.362015,38.517643,11.277869,18.417814,38.668514,16.512503
12/2/09,12.758407,14.040211,31.859482,24.143082,13.500215,51.025227,16.961435,7.564677,58.905792,8.601191,85.299484,17.629898,77.247017,10.611596,43.947002,21.724516,43.129951,39.796677,20.976017,15.368173,9.788452,10.654628,39.178917,33.416832,26.188164,37.943356,11.57336,18.344091,38.588341,16.807049
13/2/09,12.744272,13.649964,32.355038,24.080826,13.416879,50.930271,16.755098,7.180414,58.412422,8.424455,86.075905,17.020313,76.247589,10.52064,43.429813,20.480274,43.016369,39.358643,20.554205,15.232523,9.561684,10.60372,39.033752,32.320015,25.726229,38.088943,11.481019,18.159796,37.305531,16.53035
17/2/09,12.149211,12.106318,30.716516,22.555344,12.741867,48.337383,16.27747,6.494771,55.820316,7.960522,76.491081,15.993644,73.671875,10.012799,42.577953,17.958605,42.160736,37.765827,20.454113,14.533566,9.23364,10.363719,38.285007,31.359316,25.246525,36.948483,11.132176,17.361151,38.676525,15.923404
18/2/09,12.128648,12.227734,30.35684,22.135057,12.808537,48.293556,16.308043,6.479704,56.337173,7.997339,75.411201,15.88135,74.354401,10.126497,42.463848,17.842472,42.713497,37.950989,20.475569,14.557667,9.581501,10.298262,38.926788,31.16716,25.166576,36.585472,11.522059,17.244427,40.08762,15.735965
19/2/09,11.649259,11.161056,30.029119,21.029858,12.533532,48.702564,16.544943,6.17832,56.509457,7.625899,76.758804,16.170097,72.258087,9.611075,42.539917,17.087629,41.880577,37.894638,20.396919,14.388954,9.425181,10.203716,39.06432,30.822908,25.450848,36.479431,11.415354,17.195282,40.448399,15.789519
20/2/09,11.721232,11.247777,29.022028,20.749672,12.566864,47.526634,16.369183,6.102976,55.781158,7.110431,75.903679,15.608644,72.144341,9.686872,41.91106,16.506981,41.320251,38.039539,20.089504,14.461259,9.451602,9.970988,38.391975,30.694813,24.855656,35.883945,11.421512,17.699039,40.103653,15.646709
23/2/09,11.175014,10.536661,27.54335,19.551075,11.966854,45.970894,16.082605,5.583092,54.269768,6.70867,71.847839,15.007076,68.55294,9.156294,41.14415,16.183481,40.790211,36.558216,19.932217,13.826571,9.160989,9.650985,37.360554,30.014318,21.160177,34.546154,11.132176,17.109278,39.189655,15.146872
24/2/09,11.599139,11.811467,28.326639,20.26712,12.491865,47.680019,16.453245,5.982423,56.454643,6.883019,83.432121,16.579166,70.202385,9.648975,41.826702,17.436014,41.464108,38.160305,20.396919,13.794431,9.453805,9.883718,38.025246,31.415346,21.506632,35.076385,11.563099,17.5516,40.095627,15.994812
25/2/09,11.716092,11.3345,27.103745,19.481026,12.308529,46.379917,16.189589,5.643369,56.423336,6.829957,80.686348,16.290413,69.79612,9.876367,41.381886,18.024958,41.108234,37.524303,19.953663,13.625723,9.279875,9.512803,38.139843,30.342552,20.458393,33.869095,11.372264,17.539309,39.454231,15.494973
26/2/09,11.462904,10.900893,26.144604,18.858383,12.075191,46.138889,15.692863,5.613231,55.561882,6.898181,82.687347,16.555101,72.290588,9.633815,40.216202,19.119902,39.893101,37.298889,18.616749,13.191879,9.033291,9.236437,37.414032,29.389843,17.828915,33.526489,11.503592,17.496309,38.684551,15.048691
27/2/09,11.478327,10.458611,25.129507,19.15414,12.141857,44.342121,15.608799,5.394729,53.173401,6.450936,81.727226,16.755627,74.776939,9.656556,38.344971,18.954,39.93132,36.598473,17.301281,12.974961,9.143373,8.952798,36.802818,28.941513,17.455812,33.306248,11.636973,17.527021,39.478291,14.96836
2/3/09,11.302252,9.591399,23.586887,17.25507,11.933523,42.085217,15.165564,5.22897,50.83189,5.761117,77.411163,15.977599,72.355591,9.330627,36.749821,17.552149,39.625618,34.489185,16.757935,12.685737,8.753684,8.480067,35.809597,28.589252,15.528126,31.952141,11.113709,16.906546,38.516182,14.325709
3/3/09,11.357516,10.250479,23.466995,17.488562,11.991854,42.165554,14.836958,5.221435,50.401176,5.313874,73.911644,15.151448,71.315544,9.307886,36.535088,17.427723,40.068867,34.714607,16.479109,12.758042,8.817532,8.632794,35.626228,27.820688,15.812389,31.446381,11.15475,16.777529,37.987022,14.602407
4/3/09,11.717377,10.155088,24.226313,19.800131,12.708534,43.297665,15.180847,5.319385,51.434887,5.071299,76.693306,15.247704,72.713097,9.671711,37.654766,16.009277,40.619125,36.083241,16.842569,12.950862,9.367941,9.09098,36.14576,28.533203,15.954525,31.943966,11.345588,17.293573,38.876968,15.120095
5/3/09,11.41792,8.95833,23.490973,18.282434,12.125193,41.237961,14.462499,4.874846,48.72533,5.048558,73.328392,14.557906,71.079926,9.330627,36.558098,13.769643,38.869019,34.223518,16.093843,12.267968,8.845284,9.214616,34.686481,27.172201,14.524302,30.932467,10.961859,17.146135,39.887177,14.272156
6/3/09,10.962953,8.897626,24.05847,18.080078,11.816856,42.559967,14.940124,5.357057,50.142761,5.351774,67.881691,14.437594,69.723015,9.406425,36.788166,13.21388,39.831966,33.676079,16.529995,12.275998,8.845284,9.258254,34.923321,27.818382,15.901227,31.438221,10.299059,16.759102,39.213699,14.129346
9/3/09,10.681486,9.227171,24.777821,18.617107,11.350183,42.567265,14.806385,4.769363,50.565636,5.617089,66.356262,14.62207,67.829819,9.512541,35.737514,13.188993,39.984814,33.869293,15.257901,12.171559,8.541879,9.185529,33.754387,27.075268,15.803513,30.638809,10.21903,16.083334,38.091251,13.915129
10/3/09,11.39093,10.554008,26.384386,20.632921,12.200195,45.123646,14.96305,5.176229,52.774014,6.723829,76.52282,15.771209,70.893044,10.55096,36.642456,16.175186,40.198784,36.622627,16.137459,13.240085,9.215129,9.520074,34.510765,28.828053,17.15378,33.273609,10.849,16.961834,39.021286,14.825547
11/3/09,11.911447,10.345877,26.592201,20.477261,12.516867,44.714619,15.279681,4.844708,51.505367,6.435775,82.902733,15.982358,72.006203,10.58128,36.734482,16.921728,38.998947,37.677265,15.948464,13.746232,9.618194,9.301891,34.434353,28.303032,16.984995,33.493858,10.541197,16.857397,38.2658,14.807696
12/3/09,12.383123,11.403878,26.879936,21.029858,12.925204,46.306889,15.77009,5.274176,52.58606,7.254459,87.263634,16.510223,73.452499,11.005743,37.578075,19.244322,39.870171,38.643349,17.467707,13.66589,9.875093,10.196443,34.976814,29.910418,18.130949,34.097496,11.099343,17.287436,39.459091,15.557451
13/3/09,12.329144,11.351846,26.69611,20.843075,12.925204,45.948978,15.916826,5.696111,52.625225,7.292362,88.654503,16.81883,73.419983,11.142178,38.835793,19.700542,40.03067,38.643349,19.677528,13.376668,9.892809,10.574627,35.87072,30.96854,18.974876,33.094154,10.680731,17.447166,39.660667,15.28968
16/3/09,12.263597,10.978939,27.039797,20.562876,12.875205,45.970894,15.936128,5.952285,52.44511,7.322681,84.257645,16.355927,74.118759,10.80109,38.9048,19.153076,39.503334,38.216663,19.052383,13.055305,9.724495,10.29099,36.535419,30.798929,18.370804,33.542805,10.705361,17.539309,39.346214,15.361087
17/3/09,12.808533,11.204417,27.527365,20.881981,13.450212,47.701927,16.005636,6.072837,54.105316,7.580419,88.824989,17.444159,75.491943,11.293773,38.897144,20.85354,40.993595,39.255207,19.343151,13.577512,10.056692,10.370992,36.657646,32.446705,19.134771,34.024082,11.345588,18.325663,40.313747,15.905554
18/3/09,13.047585,12.219059,26.975853,21.380095,13.75022,48.636829,16.082867,6.193391,54.167957,7.82299,94.442154,18.337488,74.711922,11.551484,38.851128,22.487652,42.353924,39.609425,19.597563,13.625723,10.169639,10.363719,36.688213,33.246357,19.498989,34.162754,11.554893,18.903137,40.66851,16.1644
19/3/09,13.060435,11.3345,26.528259,22.111706,13.525215,49.031235,16.287521,6.125579,53.510155,7.67896,89.103142,18.223789,75.288811,11.483264,38.39098,20.695948,41.811329,38.216663,18.92881,13.770328,10.298088,9.963713,35.381741,31.752045,18.921572,33.485703,10.812064,18.583683,40.273434,15.798448
20/3/09,13.056581,10.632055,26.016714,21.068773,13.258542,47.263683,16.465143,5.786525,51.755966,7.231717,87.326469,17.996397,75.166946,11.104278,39.62569,19.202841,40.65733,36.976849,19.423103,13.706059,9.970324,9.912807,34.831654,31.34819,18.326382,33.061516,10.779232,18.190506,39.983166,15.575305
23/3/09,13.83671,12.62665,28.374601,23.061237,14.150223,50.506634,17.044363,6.502306,55.232983,7.906376,100.436203,18.881596,80.204597,11.763714,40.822052,23.939272,42.155243,39.706047,20.339014,14.726378,10.54613,10.196443,36.474297,33.04443,19.587824,35.46793,11.396885,19.087442,41.507023,16.887381
24/3/09,13.687623,12.054289,28.854176,22.882229,13.900221,50.375168,16.99802,6.509841,54.332401,7.891213,99.242744,18.637962,79.871475,11.36957,40.4156,21.89871,40.932461,38.884872,20.171829,14.405018,10.098774,10.123715,35.962379,31.671282,18.761671,35.247677,10.998795,18.743414,41.184521,16.325062
25/3/09,13.686338,12.236403,29.621489,22.500856,13.808548,50.908352,17.279909,6.630394,54.943226,7.951856,101.351463,18.905962,79.587074,11.32409,40.538296,23.690418,42.0406,39.46452,19.990101,14.364852,10.2693,10.370992,36.718765,32.487095,18.814968,35.639229,10.824376,18.522247,41.668285,16.539278
26/3/09,14.120744,13.120962,30.900337,23.956293,14.425229,51.251621,17.318525,7.059864,55.781158,8.262654,100.490051,19.604376,80.261482,11.991103,40.568985,24.138351,42.84306,41.082714,20.048254,15.128086,10.541703,10.458265,37.25359,32.357857,19.205839,37.091228,11.388678,18.761841,42.539059,17.012339
27/3/09,13.732609,12.531257,29.997149,23.621624,14.125225,50.324051,17.415056,6.860776,54.802284,8.171688,96.98156,19.190199,76.499474,11.687916,40.515305,22.728205,42.0406,40.519157,19.742949,14.5657,10.373389,10.210992,37.108418,31.784363,18.726135,36.283661,11.132176,18.810989,42.385876,16.592831
30/3/09,13.429296,11.109025,28.390587,21.426792,13.59188,48.790215,16.959406,6.355409,53.745075,7.527354,90.144043,18.987173,76.800133,11.157338,40.653343,20.612997,41.207577,39.166649,19.299536,14.043487,10.24494,9.963713,36.122829,31.113945,18.246437,34.750084,10.978276,18.56525,41.732788,15.932334
31/3/09,13.510265,11.820138,28.438551,21.761465,13.975223,49.111584,16.970987,6.454951,53.330021,7.663802,95.133087,19.13335,78.725807,11.392304,40.338913,22.048018,41.704338,40.028072,19.44492,14.758518,10.38446,9.905531,35.977665,32.826328,18.62009,35.060062,11.409197,18.552959,42.006916,16.20903
1/4/09,13.969089,12.690174,28.326639,22.563118,14.550228,49.885807,17.322384,6.745922,54.214958,7.709284,98.964607,19.352619,79.310822,11.392304,40.676357,23.342033,42.216389,40.776787,19.619371,15.513713,10.408823,10.174626,36.833378,34.037952,18.397673,35.79422,11.140385,19.17959,42.587448,16.771345
2/4/09,14.485748,13.164736,29.733383,24.547808,15.116903,51.353889,17.507734,7.611174,55.013706,8.14137,102.491051,20.116005,81.919044,11.900148,40.622677,23.4002,43.064671,41.968285,19.626638,15.497649,11.181732,10.014624,37.757839,33.900627,18.744629,37.474613,11.407147,19.941372,43.248573,18.03879
3/4/09,14.907303,13.472322,30.125032,25.022575,15.133569,51.478043,17.364859,8.422828,55.162495,8.292978,107.139122,20.302786,83.056595,12.089643,39.993813,24.330887,43.286304,41.952202,19.234104,15.063808,11.487352,9.854625,37.918293,34.41758,18.273121,37.221745,12.328503,20.144096,43.377586,17.851353
6/4/09,15.223467,13.322923,30.500694,24.368792,14.608566,51.047112,17.372589,8.254373,54.857101,8.482487,104.671532,20.180975,82.520271,12.021425,40.032158,23.433441,42.751343,41.928024,19.386766,15.071846,11.354476,9.970988,37.933552,34.037952,19.509718,37.77644,12.133558,20.291538,43.079269,17.512177
7/4/09,14.780065,13.191101,29.285795,22.921141,14.041891,49.958839,17.229708,7.634147,53.80772,8.073145,104.160057,19.791162,80.237083,11.710659,39.387959,22.644014,42.338654,40.897541,19.096004,15.071846,11.042211,9.82553,37.192463,33.456367,20.861967,36.838348,11.72726,19.761978,42.240746,17.065893
8/4/09,14.949712,13.815066,29.469622,23.014545,14.275228,50.017273,17.372589,7.771973,54.003513,8.065563,102.966637,20.400242,82.219681,11.574222,39.456985,22.793592,42.460922,41.364491,19.452188,15.41731,11.126367,9.803711,37.032021,34.037952,20.337086,36.397854,11.864745,19.737057,42.418114,17.280109
9/4/09,15.367409,16.548199,31.291996,25.310545,14.850236,50.565071,17.372589,8.376886,54.692642,8.588611,111.562866,21.033693,82.634056,12.112379,39.426311,27.214365,43.309242,42.773361,19.117804,15.802939,11.797407,9.854625,37.582115,34.603352,21.226721,38.575848,12.06379,19.998722,40.845886,17.744244
13/4/09,15.450946,17.980673,29.693432,25.808666,14.908568,49.652096,17.272184,8.606599,53.267357,9.195047,116.78521,21.082426,81.212128,12.112379,39.226906,28.003798,42.881256,42.950478,18.936077,15.738667,11.764184,9.803711,36.703491,35.378784,21.680428,37.841705,12.539858,19.774437,41.547344,17.431845
14/4/09,15.205473,16.196667,29.605499,25.450644,14.941902,48.629528,17.071392,8.162486,53.016773,8.725059,103.289665,20.578909,80.659615,12.135118,39.39563,25.510876,41.895393,42.620403,18.667118,15.545847,11.383266,9.701896,36.099915,33.391747,21.79608,37.156487,11.969398,19.500311,41.216778,16.976639
15/4/09,15.119361,18.12129,30.029119,25.699703,14.633563,48.717175,17.388031,8.598946,53.361351,8.967632,108.745323,20.84691,80.318367,11.839513,39.702385,27.056479,41.230511,43.256393,19.081457,15.128086,11.540504,10.080077,37.245937,35.249546,22.338762,38.143505,12.129455,19.743292,41.353844,17.610359
16/4/09,15.609033,18.182804,30.684538,25.786417,15.066906,48.154774,17.415056,9.119624,52.789684,9.301172,108.745323,21.090542,82.414688,12.044165,40.032158,27.621546,41.803692,44.085629,18.790695,15.875247,11.908137,10.10917,38.529495,34.88607,21.671532,38.74715,11.916047,19.768209,40.942638,18.306559
17/4/09,15.862221,19.167086,30.628586,25.455318,14.991905,48.213211,17.384167,9.647969,52.272831,9.39214,108.215904,21.196115,82.284683,11.824352,40.684006,27.638157,42.865978,43.320812,18.703465,15.425342,12.094168,10.298262,39.469242,34.352959,21.475811,38.600327,11.901684,19.799356,40.474991,18.190527
20/4/09,15.486937,16.680017,29.157904,24.028431,14.425229,46.650158,17.117725,8.790372,51.129478,8.603771,103.199944,20.424608,81.602165,11.36957,40.239212,24.671587,42.285168,41.839485,18.332743,14.951336,11.595871,9.883718,38.758701,32.608253,21.538086,37.368572,11.28608,19.269798,39.725174,17.324736
21/4/09,15.648872,17.198524,29.293774,24.745819,14.741897,47.387859,16.63891,9.326369,51.865601,8.86909,108.000565,21.009331,83.129723,11.642439,40.231552,27.031557,42.514427,42.902187,17.111528,15.240556,11.797407,9.832805,39.247673,34.441807,20.283701,39.146866,12.030962,19.338327,40.176678,17.37829
22/4/09,15.616742,17.075491,29.81332,25.581453,14.533566,46.562519,16.577126,9.548426,50.706596,8.944893,108.117188,21.252954,83.324707,11.877409,39.249916,26.508041,41.459774,42.716999,16.697178,15.087914,12.180539,9.483707,38.222748,32.252842,20.292591,38.249557,11.80113,19.257336,39.475224,17.315813
23/4/09,16.116697,18.428875,30.316862,25.581453,14.683569,47.862602,16.573267,9.48717,51.458366,9.005535,110.198975,20.919992,82.406548,11.771296,39.418636,27.596621,42.262226,43.642818,16.886183,15.20039,12.045441,9.658258,38.006985,32.479012,20.603968,39.187664,11.948878,19.313408,39.394592,17.521099
24/4/09,15.923913,22.234165,30.948301,26.511692,15.350245,48.644127,16.523067,9.946596,52.131851,9.179886,108.844032,21.366659,81.317764,11.839513,39.050514,27.737879,41.505627,45.888977,17.046106,16.799162,12.12074,9.578258,38.1534,31.905519,20.515005,40.272572,12.390063,19.313408,38.596378,18.083422
27/4/09,16.030584,21.293831,31.547762,26.322487,15.308574,47.774971,16.310688,9.655625,51.787285,9.164725,108.485092,21.017454,81.212128,11.581802,39.004509,27.239304,41.643196,46.170765,17.038834,16.389427,11.987864,9.810986,38.507877,32.575943,20.470526,39.530262,12.080208,19.026823,39.1124,17.619282
28/4/09,15.923913,21.223524,31.052204,25.8416,15.558576,48.198593,16.326136,9.954253,52.531246,9.096501,108.278717,21.171755,82.829056,11.407468,38.843449,27.247604,41.673775,45.526695,16.842569,16.011824,12.311202,9.73826,38.29211,33.052502,21.253403,39.13055,12.457779,19.28849,39.080143,17.41399
29/4/09,16.083277,21.926584,32.410992,26.558985,16.041918,49.345303,16.492174,10.344765,53.596302,9.263269,114.120216,21.391024,84.535362,11.634858,39.134872,28.651957,41.582058,46.307621,17.373219,16.268915,11.728747,9.767348,38.854668,34.377205,21.235617,39.897331,13.032341,18.945827,40.676567,18.752844
30/4/09,16.171957,22.16386,32.011353,28.048946,16.100258,48.278938,16.623466,12.251389,52.210175,9.589227,115.304695,21.374781,83.86097,11.960788,40.154865,27.422104,40.72612,46.372028,17.620363,16.276951,11.620234,9.71644,38.099457,33.230209,20.924244,39.840233,13.329885,18.902225,40.636261,19.547232
1/5/09,16.35318,21.346558,32.938522,29.373331,16.316923,48.841347,16.399508,12.021673,53.259552,9.61955,114.030495,20.92812,84.998528,11.983524,40.331249,26.998318,40.045948,46.597439,17.66398,16.26088,11.71989,9.876442,38.145679,33.286755,20.434938,40.394932,13.340143,19.033051,40.354061,19.582933
4/5/09,16.973938,23.974237,33.713829,30.33511,16.250252,48.702564,16.669804,12.550015,53.408337,9.930346,120.383499,21.285442,86.28231,12.6278,41.228512,29.740517,40.328712,47.080482,17.896593,16.220718,12.240333,10.167352,39.293919,34.021786,21.102163,41.749039,13.994735,19.338327,40.991005,20.404097
5/5/09,17.056194,23.350271,34.489136,31.068251,16.358595,48.0233,16.65822,12.504073,52.977612,9.930346,121.316689,21.269207,86.006042,12.352618,41.688648,28.934483,40.626766,47.040237,17.874788,15.899349,12.180539,10.385534,38.369167,32.228619,22.739096,42.279259,13.828524,19.08289,40.684628,20.662939
6/5/09,17.029203,23.851198,35.675621,31.533377,16.341927,49.747025,16.580986,11.631162,53.705917,10.36243,124.923851,21.14739,85.450668,12.322045,41.573627,30.928816,41.031815,47.611839,17.889324,15.899349,12.094168,10.231076,39.178326,31.251251,23.068266,42.654499,13.582279,19.163889,39.918663,23.090725
7/5/09,16.587088,22.822977,35.134834,29.893641,15.791916,49.652096,16.52693,12.059958,53.980015,10.582258,119.997612,20.798182,83.792587,12.054506,42.095116,29.283484,40.80254,47.313953,18.325472,15.521748,11.755326,10.414959,39.563633,30.273901,25.256762,42.189533,13.446849,18.603176,40.225052,22.608738
8/5/09,16.603794,24.958511,36.991268,31.249569,15.608586,51.405018,16.573267,13.399953,55.444431,11.014344,125.255882,20.708849,82.894173,11.687597,42.164135,32.358086,41.971825,48.376652,18.041971,15.602096,12.052088,10.591482,39.740883,31.356258,25.683794,43.682327,14.041935,18.596945,40.426624,22.72477
11/5/09,16.652632,22.884499,36.095341,30.295694,15.508578,49.666679,16.507626,13.499502,54.569977,10.756613,121.837097,20.245949,84.045792,11.748746,41.496922,29.773764,41.574429,47.587685,17.736671,15.521748,11.768612,10.4076,38.816132,30.281971,24.545052,42.825806,13.528931,18.578251,40.82169,22.055346
12/5/09,15.990742,22.365992,35.594921,30.004009,15.600246,50.535854,17.144753,13.047729,55.791077,10.37001,121.505135,20.010433,84.895248,11.626443,42.179462,29.3832,41.2458,47.925816,18.158281,15.979688,11.290249,10.981309,39.25539,31.3078,24.304855,43.103153,13.383237,18.939604,41.039398,21.707243
13/5/09,15.357126,21.17079,34.666698,28.443108,15.041903,49.739719,16.847429,11.929791,54.963879,9.786319,115.986633,20.164732,83.523079,11.565295,42.294491,28.294634,40.878952,45.840672,18.659845,15.867215,10.966914,11.231385,39.270798,31.445116,24.60733,41.58709,13.315081,18.534643,40.555447,21.064594
14/5/09,15.801812,21.724449,35.062206,28.435225,15.075239,49.557117,17.337828,12.649562,54.956013,9.884864,119.880974,19.921101,82.534767,11.878696,42.194801,29.532784,40.94009,46.645756,18.936077,16.11627,11.283607,11.282869,39.147499,32.269009,24.73188,42.326626,13.325405,18.677937,39.801567,20.957487
15/5/09,15.733695,21.293831,34.707054,28.17507,14.933572,48.583679,17.360994,12.611271,54.443932,9.748416,120.598824,19.815525,82.79615,11.611157,42.493896,29.009272,40.856041,46.629642,18.514471,16.244814,11.01785,11.04015,39.047318,32.115536,24.473885,42.137627,13.438998,18.44742,39.031483,20.895006
18/5/09,16.277349,22.963589,35.81284,29.783274,15.600246,48.69429,17.789623,13.51481,55.538967,10.210821,128.450302,21.131145,85.417976,11.863407,42.984711,30.962046,41.42157,47.68428,18.710733,16.550104,11.338975,11.172543,40.472969,32.794037,24.740776,43.534557,13.715754,18.503492,40.466278,21.609062
19/5/09,16.380163,21.785976,36.014622,29.696556,15.733581,48.568928,18.009724,13.690922,55.554718,10.385174,126.65567,20.002308,86.177582,11.962777,42.862011,29.757137,41.169373,47.499123,18.732542,16.420744,11.525002,11.106346,40.804317,31.719749,24.429405,42.975784,13.383237,18.472342,40.012333,21.260962
20/5/09,16.177105,21.074127,35.982338,29.404873,15.500246,48.089596,18.148727,13.599041,54.837845,10.438233,122.429382,19.352619,84.985085,11.90927,42.846672,28.710117,42.988258,47.263607,18.965151,16.477341,11.226024,11.113703,41.628899,31.485493,24.71409,42.515633,13.416281,18.58448,39.671867,21.019964
21/5/09,15.959895,21.223524,34.941139,28.01741,15.083572,47.543873,18.025167,13.070697,53.876755,10.036469,123.391922,18.589233,83.980461,11.603514,42.544941,29.000959,42.56028,45.923672,18.986961,16.024576,11.372191,10.907757,40.858269,32.067066,23.949003,41.710335,13.688901,18.167065,39.809685,20.734341
22/5/09,15.743981,20.564407,34.658627,27.047758,14.916903,47.521744,18.264576,13.231502,54.22337,9.930346,122.663246,18.564873,83.22084,11.504143,42.374722,28.593784,43.62257,45.533859,19.023308,15.967985,11.60694,11.003374,40.865974,32.519402,23.397423,41.940422,13.579444,17.949011,39.923161,21.153852
26/5/09,16.808146,21.592634,35.643345,27.591705,15.408576,48.421444,18.22982,12.971158,54.995384,10.150177,127.791107,19.32826,85.777367,11.832828,42.753834,30.363747,44.967621,47.028103,19.306803,16.445,11.996724,11.047503,41.443939,33.448292,24.189205,43.337345,13.790103,18.459881,40.531128,21.903608
27/5/09,17.099895,20.652294,35.167122,27.631121,15.183569,47.617611,18.005857,12.955838,53.805836,9.846961,125.955849,18.946569,84.07032,11.817541,41.949203,28.801529,44.188099,45.509495,19.357685,16.275219,12.049872,10.78272,39.902702,31.43704,24.456093,42.269112,13.614552,18.036228,39.979893,21.305588
28/5/09,17.359507,21.355341,35.772484,27.268482,15.425242,48.532051,18.110111,12.91756,54.538464,9.998569,130.130051,18.434938,85.50782,12.016288,42.189034,30.455158,44.425011,45.923672,19.459452,16.533936,12.204898,10.804782,40.526909,31.865128,24.189205,43.041531,13.734339,18.235596,40.166348,21.412699
29/5/09,17.454611,21.838697,36.20026,27.954334,15.416909,49.166275,18.982803,13.537783,54.633026,10.218399,130.058121,18.808504,86.806496,12.016288,42.676472,30.662907,45.082256,46.370312,20.048254,16.889681,12.634538,11.172543,40.026005,32.842499,23.664322,43.230526,13.984241,18.229364,40.320358,21.617989
1/6/09,17.909582,22.840555,38.500622,29.601963,16.250252,51.039421,18.928738,13.093671,56.531574,10.506456,129.842209,19.620621,88.513535,12.612509,43.156143,30.006432,45.739506,48.148785,20.011915,17.302017,13.123974,10.856269,41.120289,33.852169,24.464987,45.416279,13.767386,18.223133,41.009399,22.340965
2/6/09,17.927572,21.715662,39.711349,29.523125,16.341927,51.142662,19.175871,14.341782,57.445412,10.460975,128.762711,19.89674,87.255722,12.375551,43.488834,28.668571,46.144558,48.692894,20.135485,17.302017,12.807281,11.018084,41.390003,34.716446,24.998775,45.671021,13.798363,18.422499,40.474388,22.430223
3/6/09,18.115215,21.513536,39.041389,28.900335,16.133589,50.338837,18.955769,13.537783,56.783657,10.233562,127.881012,19.791162,86.978027,12.184452,43.45013,28.236465,46.610733,48.319321,20.055519,17.568821,12.882579,10.951886,41.46706,34.490288,24.464987,44.939671,14.091641,18.434961,41.244492,22.385595
4/6/09,18.473791,22.190229,40.817123,29.972475,16.391928,51.467155,19.214487,13.759835,57.49268,10.423073,134.466263,19.953585,86.847313,12.329686,43.20256,29.374893,46.418091,48.603565,19.591173,17.649675,12.798059,10.768006,41.112572,35.233376,24.260376,45.301243,14.358063,18.422499,41.236362,22.439152
5/6/09,18.593323,21.926584,42.495968,30.327234,16.558596,51.157421,19.090918,13.445896,57.484783,10.263884,134.052444,19.628736,87.590584,12.169165,43.272202,28.710117,46.132996,49.488743,19.215267,17.900309,12.964873,10.67239,40.981571,35.33839,24.109133,46.336617,14.308497,18.223133,41.398506,22.269562
8/6/09,18.48793,22.541756,42.641258,30.406057,16.558596,51.312279,19.067751,12.978812,57.642345,10.279046,133.458679,19.945457,87.794762,12.169165,43.0401,29.408142,45.246849,49.285709,19.112078,17.827541,12.900373,10.525284,40.950745,35.720654,23.17502,46.418774,14.415895,18.241827,41.187737,22.608738
9/6/09,18.342705,23.666643,42.253822,30.145914,16.733589,51.762115,18.955769,13.683271,57.60297,10.286625,134.322342,19.95776,88.325676,12.55136,43.094257,29.300116,45.524246,49.001484,18.957296,17.851803,13.047171,10.392894,40.388191,35.818245,23.112741,45.621712,14.174251,18.329054,41.025612,22.608738
10/6/09,18.025251,23.455727,42.213482,29.657141,16.625263,51.784256,18.693192,13.445896,58.170185,10.15776,131.956299,19.990547,88.4972,12.581937,43.063305,28.951105,44.96946,49.098927,18.861473,18.231798,12.689072,10.334052,40.133888,35.598663,22.890331,45.605282,14.306427,18.397577,40.579769,22.403448
11/6/09,17.986691,22.524179,40.889771,29.649261,16.750267,53.023182,18.919073,13.346358,58.335606,10.20324,130.579895,19.859402,89.35482,12.497852,43.365044,29.034193,44.437767,49.196381,19.303719,18.458178,12.593433,10.760651,40.079945,35.435993,21.395748,45.646362,13.779778,18.534643,39.979893,22.51948
12/6/09,17.603695,22.11113,41.519329,29.743862,16.591932,53.591011,19.039793,13.27744,58.122894,10.241144,131.020721,19.793831,88.382874,12.467276,43.372768,29.192089,44.96946,49.537464,19.222639,18.862432,12.591208,10.856269,40.496082,35.135059,21.538086,45.884659,13.29236,18.640553,40.401424,22.367744
15/6/09,17.490602,22.172651,39.96962,28.474632,16.133589,52.418468,18.736029,12.772073,57.358738,9.968248,128.654724,19.547949,87.90097,12.215026,42.359257,28.253082,44.52253,48.16502,18.397125,18.9352,12.442189,10.392894,39.555927,34.61454,20.915342,44.964333,13.306821,18.522182,39.282753,21.644766
16/6/09,17.524017,21.698092,39.412689,28.033173,15.90025,51.533504,18.626986,12.312645,56.429142,9.687773,129.689301,19.015194,87.655937,12.123301,42.258678,27.837601,43.975437,47.434151,18.006485,18.959455,12.306509,10.414959,38.608063,34.460018,21.369057,44.849308,12.899955,18.403809,39.112549,20.966413
17/6/09,17.425049,21.047756,39.186687,27.434031,16.000256,50.759182,18.66593,12.350931,56.263721,9.286013,125.703972,19.38402,87.394577,12.337331,42.707405,27.197744,44.206612,47.945778,18.25709,19.145411,12.150814,10.723876,38.538715,34.573872,21.369057,44.931477,12.670701,18.553335,39.363834,21.136
18/6/09,17.463608,21.179586,39.517609,26.866446,15.825245,50.464199,19.296827,12.366243,56.279484,9.14844,128.726654,19.138138,86.847313,12.130944,43.163887,28.394352,44.815338,48.16502,18.905703,18.99988,12.522257,10.973953,39.432629,34.590149,22.641233,45.136902,12.683093,18.746466,39.461113,21.171703
