"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	% of Total Deaths
	"Knox County, TN"	"47093"	198	698920	28.3	24.4	32.3	0.1%
	"Lauderdale County, TN"	"47097"	28	174944	16.0	10.6	23.1	0.0%
	"Lincoln County, TN"	"47103"	10	43946	Unreliable	10.9	41.8	0.0%
	"Madison County, TN"	"47113"	126	622281	20.2	16.7	23.8	0.1%
	"Maury County, TN"	"47119"	38	189935	20.0	14.2	27.5	0.0%
	"Montgomery County, TN"	"47125"	79	612417	12.9	10.2	16.1	0.1%
	"Robertson County, TN"	"47147"	19	91796	Unreliable	12.5	32.3	0.0%
	"Rutherford County, TN"	"47149"	51	556220	9.2	6.8	12.1	0.0%
	"Shelby County, TN"	"47157"	2422	8623439	28.1	27.0	29.2	1.6%
	"Sumner County, TN"	"47165"	17	188500	Unreliable	5.3	14.4	0.0%
	"Tipton County, TN"	"47167"	32	201760	15.9	10.8	22.4	0.0%
	"Washington County, TN"	"47179"	18	93568	Unreliable	11.4	30.4	0.0%
	"Wilson County, TN"	"47189"	19	133839	Unreliable	8.5	22.2	0.0%
	"Anderson County, TX"	"48001"	20	232561	8.6	5.3	13.3	0.0%
	"Angelina County, TX"	"48005"	29	236371	12.3	8.2	17.6	0.0%
	"Austin County, TX"	"48015"	12	50601	Unreliable	12.3	41.4	0.0%
	"Bell County, TX"	"48027"	145	1223538	11.9	9.9	13.8	0.1%
	"Bexar County, TX"	"48029"	412	2396544	17.2	15.5	18.9	0.3%
	"Bowie County, TX"	"48037"	72	404805	17.8	13.9	22.4	0.0%
	"Brazoria County, TX"	"48039"	51	628274	8.1	6.0	10.7	0.0%
	"Brazos County, TX"	"48041"	30	371408	8.1	5.4	11.5	0.0%
	"Cherokee County, TX"	"48073"	10	139951	Unreliable	3.4	13.1	0.0%
	"Collin County, TX"	"48085"	43	1076607	4.0	2.9	5.4	0.0%
	"Dallas County, TX"	"48113"	1924	9528984	20.2	19.3	21.1	1.3%
	"Denton County, TX"	"48121"	31	946422	3.3	2.2	4.6	0.0%
	"Ector County, TX"	"48135"	24	121743	19.7	12.6	29.3	0.0%
	"Ellis County, TX"	"48139"	26	235696	11.0	7.2	16.2	0.0%
	"El Paso County, TX"	"48141"	41	509355	8.0	5.8	10.9	0.0%
	"Fort Bend County, TX"	"48157"	140	2057044	6.8	5.7	7.9	0.1%
	"Galveston County, TX"	"48167"	134	755677	17.7	14.7	20.7	0.1%
	"Grayson County, TX"	"48181"	18	136946	Unreliable	7.8	20.8	0.0%
	"Gregg County, TX"	"48183"	95	439946	21.6	17.5	26.4	0.1%
	"Harris County, TX"	"48201"	2646	13844094	19.1	18.4	19.8	1.8%
	"Harrison County, TX"	"48203"	54	268810	20.1	15.1	26.2	0.0%
	"Hunt County, TX"	"48231"	28	137947	20.3	13.5	29.3	0.0%
	"Jefferson County, TX"	"48245"	255	1570470	16.2	14.2	18.2	0.2%
	"Kaufman County, TX"	"48257"	31	185855	16.7	11.3	23.7	0.0%
	"Lamar County, TX"	"48277"	19	124293	Unreliable	9.2	23.9	0.0%
	"Liberty County, TX"	"48291"	13	160575	Unreliable	4.3	13.8	0.0%
	"Limestone County, TX"	"48293"	10	78289	Unreliable	6.1	23.5	0.0%
	"Lubbock County, TX"	"48303"	70	391033	17.9	14.0	22.6	0.0%
	"McLennan County, TX"	"48309"	97	642964	15.1	12.2	18.4	0.1%
	"Madison County, TX"	"48313"	10	52417	Unreliable	9.1	35.1	0.0%
	"Matagorda County, TX"	"48321"	10	82929	Unreliable	5.8	22.2	0.0%
	"Midland County, TX"	"48329"	24	172784	13.9	8.9	20.7	0.0%
	"Montgomery County, TX"	"48339"	44	343578	12.8	9.3	17.2	0.0%
	"Nacogdoches County, TX"	"48347"	20	205977	9.7	5.9	15.0	0.0%
	"Nueces County, TX"	"48355"	32	272147	11.8	8.0	16.6	0.0%
	"Orange County, TX"	"48361"	13	131070	Unreliable	5.3	17.0	0.0%
	"Polk County, TX"	"48373"	14	97657	Unreliable	7.8	24.1	0.0%
	"Potter County, TX"	"48375"	37	233277	15.9	11.2	21.9	0.0%
	"Robertson County, TX"	"48395"	16	67988	Unreliable	13.5	38.2	0.0%
	"Rusk County, TX"	"48401"	20	171952	11.6	7.1	18.0	0.0%
	"Shelby County, TX"	"48419"	12	85510	Unreliable	7.3	24.5	0.0%
	"Smith County, TX"	"48423"	66	675973	9.8	7.6	12.4	0.0%
	"Tarrant County, TX"	"48439"	580	4697989	12.3	11.3	13.4	0.4%
	"Taylor County, TX"	"48441"	19	186713	Unreliable	6.1	15.9	0.0%
	"Travis County, TX"	"48453"	137	1671382	8.2	6.8	9.6	0.1%
	"Victoria County, TX"	"48469"	11	108027	Unreliable	5.1	18.2	0.0%
	"Walker County, TX"	"48471"	25	281690	8.9	5.7	13.1	0.0%
	"Waller County, TX"	"48473"	27	196944	13.7	9.0	19.9	0.0%
	"Washington County, TX"	"48477"	15	108822	Unreliable	7.7	22.7	0.0%
	"Wichita County, TX"	"48485"	44	264615	16.6	12.1	22.3	0.0%
	"Williamson County, TX"	"48491"	20	462850	4.3	2.6	6.7	0.0%
	"Salt Lake County, UT"	"49035"	27	351385	7.7	5.1	11.2	0.0%
	"Accomack County, VA"	"51001"	39	188602	20.7	14.7	28.3	0.0%
	"Arlington County, VA"	"51013"	24	356918	6.7	4.3	10.0	0.0%
	"Brunswick County, VA"	"51025"	14	181048	Unreliable	4.2	13.0	0.0%
	"Campbell County, VA"	"51031"	15	145791	Unreliable	5.8	17.0	0.0%
	"Caroline County, VA"	"51033"	11	150368	Unreliable	3.7	13.1	0.0%
	"Chesterfield County, VA"	"51041"	123	1198794	10.3	8.4	12.1	0.1%
	"Culpeper County, VA"	"51047"	10	133175	Unreliable	3.6	13.8	0.0%
	"Dinwiddie County, VA"	"51053"	14	161519	Unreliable	4.7	14.5	0.0%
	"Fairfax County, VA"	"51059"	88	1877397	4.7	3.8	5.8	0.1%
	"Fauquier County, VA"	"51061"	11	100460	Unreliable	5.5	19.6	0.0%
	"Halifax County, VA"	"51083"	22	246626	8.9	5.6	13.5	0.0%
	"Hanover County, VA"	"51085"	18	170349	Unreliable	6.3	16.7	0.0%
	"Henrico County, VA"	"51087"	201	1549874	13.0	11.2	14.8	0.1%
	"Henry County, VA"	"51089"	46	226033	20.4	14.9	27.1	0.0%
	"Isle of Wight County, VA"	"51093"	14	155095	Unreliable	4.9	15.1	0.0%
	"James City County, VA"	"51095"	14	158767	Unreliable	4.8	14.8	0.0%
	"Loudoun County, VA"	"51107"	11	403899	Unreliable	1.4	4.9	0.0%
	"Mecklenburg County, VA"	"51117"	24	218944	11.0	7.0	16.3	0.0%
	"Northampton County, VA"	"51131"	12	89040	Unreliable	7.0	23.5	0.0%
	"Pittsylvania County, VA"	"51143"	22	259897	8.5	5.3	12.8	0.0%
	"Prince Edward County, VA"	"51147"	16	136700	Unreliable	6.7	19.0	0.0%
	"Prince George County, VA"	"51149"	15	217916	Unreliable	3.9	11.4	0.0%
	"Prince William County, VA"	"51153"	91	1445163	6.3	5.1	7.7	0.1%
	"Southampton County, VA"	"51175"	16	128265	Unreliable	7.1	20.3	0.0%
	"Spotsylvania County, VA"	"51177"	19	325696	Unreliable	3.5	9.1	0.0%
	"Stafford County, VA"	"51179"	19	375369	Unreliable	3.0	7.9	0.0%
	"Sussex County, VA"	"51183"	11	131045	Unreliable	4.2	15.0	0.0%
	"Alexandria city, VA"	"51510"	50	574856	8.7	6.5	11.5	0.0%
	"Charlottesville city, VA"	"51540"	32	167725	19.1	13.0	26.9	0.0%
	"Chesapeake city, VA"	"51550"	168	1190505	14.1	12.0	16.2	0.1%
	"Danville city, VA"	"51590"	104	384648	27.0	21.8	32.2	0.1%
	"Emporia city, VA"	"51595"	13	63589	Unreliable	10.9	35.0	0.0%
	"Hampton city, VA"	"51650"	199	1252447	15.9	13.7	18.1	0.1%
	"Hopewell city, VA"	"51670"	31	154001	20.1	13.7	28.6	0.0%
	"Lynchburg city, VA"	"51680"	50	396024	12.6	9.4	16.6	0.0%
	"Martinsville city, VA"	"51690"	28	116007	24.1	16.0	34.9	0.0%
	"Newport News city, VA"	"51700"	313	1387475	22.6	20.1	25.1	0.2%
	"Norfolk city, VA"	"51710"	514	1963003	26.2	23.9	28.4	0.3%
	"Petersburg city, VA"	"51730"	139	469969	29.6	24.7	34.5	0.1%
	"Portsmouth city, VA"	"51740"	223	940589	23.7	20.6	26.8	0.1%
	"Richmond city, VA"	"51760"	865	1998330	43.3	40.4	46.2	0.6%
	"Roanoke city, VA"	"51770"	113	512031	22.1	18.0	26.1	0.1%
	"Suffolk city, VA"	"51800"	79	619471	12.8	10.1	15.9	0.1%
	"Virginia Beach city, VA"	"51810"	179	1634114	11.0	9.3	12.6	0.1%
	"Clark County, WA"	"53011"	13	191383	Unreliable	3.6	11.6	0.0%
	"King County, WA"	"53033"	362	2427990	14.9	13.4	16.4	0.2%
	"Pierce County, WA"	"53053"	165	1246275	13.2	11.2	15.3	0.1%
	"Snohomish County, WA"	"53061"	21	388151	5.4	3.3	8.3	0.0%
	"Spokane County, WA"	"53063"	24	201457	11.9	7.6	17.7	0.0%
	"Yakima County, WA"	"53077"	10	71297	Unreliable	6.7	25.8	0.0%
	"Berkeley County, WV"	"54003"	13	123110	Unreliable	5.6	18.1	0.0%
	"Cabell County, WV"	"54011"	30	91527	32.8	22.1	46.8	0.0%
	"Kanawha County, WV"	"54039"	75	272456	27.5	21.7	34.5	0.0%
	"Marion County, WV"	"54049"	12	38118	Unreliable	16.3	55.0	0.0%
	"Mercer County, WV"	"54055"	19	71356	Unreliable	16.0	41.6	0.0%
	"Raleigh County, WV"	"54081"	35	122962	28.5	19.8	39.6	0.0%
	"Brown County, WI"	"55009"	11	108187	Unreliable	5.1	18.2	0.0%
	"Dane County, WI"	"55025"	51	477704	10.7	7.9	14.0	0.0%
	"Kenosha County, WI"	"55059"	16	207261	Unreliable	4.4	12.5	0.0%
	"Milwaukee County, WI"	"55079"	1541	4648801	33.1	31.5	34.8	1.0%
	"Racine County, WI"	"55101"	51	417366	12.2	9.1	16.1	0.0%
	"Rock County, WI"	"55105"	30	160121	18.7	12.6	26.7	0.0%
"Total"			150382	733107645	20.5	20.4	20.6	100.0%
"---"
"Dataset: Multiple Cause of Death, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"MCD - ICD-10 Codes: All"
"Place of Death: All"
"Race: Black or African American"
"States: All"
"Ten-Year Age Groups: All"
"UCD - ICD-10 113 Cause List: #Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"
"Weekday: All"
"Year/Month: All"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Feb 18, 2018 7:56:10 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Feb 18, 2018 7:56:10 PM"
"---"
Messages:
"1. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"2. Data discontinuity due to county line boundary changes in requested years. See Caveats below for more information."
"3. Deaths for Allen Parish, Louisiana are under reported in years 2006 through 2008. See Caveats below for more information."
"---"
Caveats:
"1. Note: County of residence is misidentified in 316 deaths that occurred in the year 2000, for Hartford County, CT (FIPS code"
"09003) and New London County, CT (FIPS code 09011). More information: http://wonder.cdc.gov/wonder/help/mcd.html#errata."
"2. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"3. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"4. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"5. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"6. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway"
"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS"
"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and"
"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years"
"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"7. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"8. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Bedford."
"9. There is a discontinuity in the mortality and population data for Bedford County (FIPS code 51019) between years 2013 and"
"2014. The discontinuity occurs because Bedford City, Virginia (FIPS code 51515), formerly an independent city, merged with"
"Bedford County (FIPS code 51019) on July 1, 2013. Beginning in 2014, deaths and population counts for Bedford City, Virginia"
"(FIPS code 51515) are included in Bedford County (FIPS code 51019)."
"10. Data for Denali Borough, Alaska (FIPS code 02068) are only available for 2003 and later; for computational purposes, counts"
"and population estimates for 1999-2002 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years prior to 2003, only data for 2003 and later. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Denali Borough."
"11. There is a discontinuity in the mortality and population data for Yukon-Koyukuk Census Area (FIPS code 02290) between 2002"
"and 2003. The discontinuity occurs because part of Yukon-Koyukuk Census Area became Denali Borough, Alaska (FIPS code 02068) and"
"beginning in 2003, deaths and population counts for this former part of Yukon-Koyukuk are reported for Denali Borough and are no"
"longer included with data for Yukon-Koyukuk."
"12. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"13. There is a discontinuity in the mortality and population data for Alleghany, Virginia (FIPS code 51005) between 2000 and"
"2001. It occurs because for 2001 and beyond, death counts and population estimates for Clifton Forge city, Virginia (FIPS code"
"51560) have been combined with those for Alleghany county."
"14. Data for Broomfield, Colorado (FIPS code 08014) are only available for 2003 and later; for computational purposes, counts"
"and population estimates for 1999-2002 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years prior to 2003, only data for 2003 and later. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Broomfield."
"15. There is a discontinuity in the mortality and population data for Adams, Colorado (FIPS code 08001), Boulder, Colorado (FIPS"
"code 08013), Jefferson, Colorado (FIPS code 08059), and Weld, Colorado (FIPS code 080123) between 2002 and 2003. This"
"discontinuity occurs because territory in each of these four counties has been combined to form a new county, Broomfield,"
"Colorado (FIPS code 08014). Beginning in 2003, deaths and population counts for this territory are reported for Broomfield"
"county and are no longer included with data for Adams, Boulder, Jefferson, and Weld."
"16. Deaths for Allen Parish, Louisiana (FIPS code 22003] in years 2006 through 2008 are under reported due to problems with"
"registering the deaths with the Louisiana Vital Statistics Office."
"17. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"18. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"19. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"20. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"21. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"22. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Racial Differences."
"23. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Confidence-Intervals."
"24. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013."
"Population figures for 2011 are bridged-race estimates of the July 1 resident population, from the county-level postcensal"
"Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population"
"figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident population, from the revised intercensal"
"county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts."
"Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for Infant Age"
"Groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from"
"previously published reports, due to use of the population estimates which were available at the time of release."
"25. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
