"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	% of Total Deaths
	"Bell County, KY"	"21013"	169	13868	1218.6	1034.9	1402.4	0.0%
	"Boone County, KY"	"21015"	153	55080	277.8	233.8	321.8	0.0%
	"Bourbon County, KY"	"21017"	322	24579	1310.1	1167.0	1453.2	0.0%
	"Boyd County, KY"	"21019"	133	27791	478.6	397.2	559.9	0.0%
	"Boyle County, KY"	"21021"	416	45850	907.3	820.1	994.5	0.0%
	"Breckinridge County, KY"	"21027"	89	9510	935.9	751.6	1151.7	0.0%
	"Bullitt County, KY"	"21029"	50	12028	415.7	308.5	548.0	0.0%
	"Butler County, KY"	"21031"	11	1500	Unreliable	366.1	1312.1	0.0%
	"Caldwell County, KY"	"21033"	154	12870	1196.6	1007.6	1385.6	0.0%
	"Calloway County, KY"	"21035"	138	27456	502.6	418.8	586.5	0.0%
	"Campbell County, KY"	"21037"	186	42320	439.5	376.3	502.7	0.0%
	"Carlisle County, KY"	"21039"	18	1141	Unreliable	935.0	2493.2	0.0%
	"Carroll County, KY"	"21041"	28	4517	619.9	411.9	895.9	0.0%
	"Casey County, KY"	"21045"	10	2063	Unreliable	232.4	891.4	0.0%
	"Christian County, KY"	"21047"	2281	307827	741.0	710.6	771.4	0.0%
	"Clark County, KY"	"21049"	373	32523	1146.9	1030.5	1263.3	0.0%
	"Clay County, KY"	"21051"	78	18972	411.1	325.0	513.1	0.0%
	"Crittenden County, KY"	"21055"	22	1671	1316.6	825.1	1993.3	0.0%
	"Cumberland County, KY"	"21057"	69	4346	1587.7	1235.3	2009.3	0.0%
	"Daviess County, KY"	"21059"	709	89531	791.9	733.6	850.2	0.0%
	"Fayette County, KY"	"21067"	5585	780232	715.8	697.0	734.6	0.1%
	"Fleming County, KY"	"21069"	44	4306	1021.8	742.5	1371.8	0.0%
	"Floyd County, KY"	"21071"	33	8034	410.8	282.7	576.9	0.0%
	"Franklin County, KY"	"21073"	428	96537	443.4	401.3	485.4	0.0%
	"Fulton County, KY"	"21075"	283	30386	931.3	822.8	1039.9	0.0%
	"Gallatin County, KY"	"21077"	28	2622	1067.9	709.6	1543.4	0.0%
	"Garrard County, KY"	"21079"	93	7779	1195.5	964.9	1464.6	0.0%
	"Graves County, KY"	"21083"	349	33182	1051.8	941.4	1162.1	0.0%
	"Grayson County, KY"	"21085"	24	5034	476.8	305.5	709.4	0.0%
	"Green County, KY"	"21087"	81	5255	1541.4	1224.1	1915.8	0.0%
	"Greenup County, KY"	"21089"	36	5853	615.1	430.8	851.5	0.0%
	"Hancock County, KY"	"21091"	12	1919	Unreliable	323.1	1092.3	0.0%
	"Hardin County, KY"	"21093"	947	236617	400.2	374.7	425.7	0.0%
	"Harlan County, KY"	"21095"	230	14309	1607.4	1399.6	1815.1	0.0%
	"Harrison County, KY"	"21097"	116	8807	1317.1	1077.4	1556.8	0.0%
	"Hart County, KY"	"21099"	244	18281	1334.7	1167.2	1502.2	0.0%
	"Henderson County, KY"	"21101"	635	66275	958.1	883.6	1032.7	0.0%
	"Henry County, KY"	"21103"	109	9641	1130.6	918.3	1342.8	0.0%
	"Hickman County, KY"	"21105"	100	9124	1096.0	881.2	1310.8	0.0%
	"Hopkins County, KY"	"21107"	617	58833	1048.7	966.0	1131.5	0.0%
	"Jefferson County, KY"	"21111"	22427	2771418	809.2	798.6	819.8	0.4%
	"Jessamine County, KY"	"21113"	244	30770	793.0	693.5	892.5	0.0%
	"Kenton County, KY"	"21117"	852	138138	616.8	575.4	658.2	0.0%
	"Knott County, KY"	"21119"	17	2751	Unreliable	360.0	989.4	0.0%
	"Knox County, KY"	"21121"	59	7122	828.4	630.6	1068.6	0.0%
	"Larue County, KY"	"21123"	106	9234	1147.9	929.4	1366.5	0.0%
	"Laurel County, KY"	"21125"	69	9706	710.9	553.1	899.7	0.0%
	"Lawrence County, KY"	"21127"	10	1083	Unreliable	442.8	1698.1	0.0%
	"Letcher County, KY"	"21133"	26	2345	1108.7	724.3	1624.6	0.0%
	"Lincoln County, KY"	"21137"	156	11706	1332.6	1123.5	1541.8	0.0%
	"Logan County, KY"	"21141"	379	36122	1049.2	943.6	1154.9	0.0%
	"Lyon County, KY"	"21143"	39	9008	432.9	307.9	591.9	0.0%
	"McCracken County, KY"	"21145"	1232	135956	906.2	855.6	956.8	0.0%
	"McLean County, KY"	"21149"	12	1256	Unreliable	493.7	1668.9	0.0%
	"Madison County, KY"	"21151"	528	71171	741.9	678.6	805.2	0.0%
	"Marion County, KY"	"21155"	245	31399	780.3	682.6	878.0	0.0%
	"Marshall County, KY"	"21157"	16	1805	Unreliable	506.7	1439.5	0.0%
	"Mason County, KY"	"21161"	272	22373	1215.8	1071.3	1360.2	0.0%
	"Meade County, KY"	"21163"	90	23459	383.6	308.5	471.6	0.0%
	"Mercer County, KY"	"21167"	169	16144	1046.8	889.0	1204.7	0.0%
	"Metcalfe County, KY"	"21169"	34	3347	1015.8	703.5	1419.5	0.0%
	"Monroe County, KY"	"21171"	82	5416	1514.0	1204.2	1879.3	0.0%
	"Montgomery County, KY"	"21173"	191	15577	1226.2	1052.3	1400.1	0.0%
	"Muhlenberg County, KY"	"21177"	218	28240	772.0	669.5	874.4	0.0%
	"Nelson County, KY"	"21179"	351	41969	836.3	748.8	923.8	0.0%
	"Nicholas County, KY"	"21181"	19	1029	Unreliable	1111.7	2883.5	0.0%
	"Ohio County, KY"	"21183"	52	4927	1055.4	788.2	1384.0	0.0%
	"Oldham County, KY"	"21185"	244	48678	501.3	438.4	564.1	0.0%
	"Owen County, KY"	"21187"	40	2444	1636.7	1169.2	2228.7	0.0%
	"Perry County, KY"	"21193"	88	9482	928.1	744.3	1143.4	0.0%
	"Pike County, KY"	"21195"	67	8308	806.5	625.0	1024.2	0.0%
	"Powell County, KY"	"21197"	18	1957	Unreliable	545.1	1453.6	0.0%
	"Pulaski County, KY"	"21199"	149	15082	987.9	829.3	1146.6	0.0%
	"Rowan County, KY"	"21205"	10	8042	Unreliable	59.6	228.7	0.0%
	"Russell County, KY"	"21207"	21	2434	862.8	534.1	1318.9	0.0%
	"Scott County, KY"	"21209"	285	45858	621.5	549.3	693.6	0.0%
	"Shelby County, KY"	"21211"	419	61717	678.9	613.9	743.9	0.0%
	"Simpson County, KY"	"21213"	334	31973	1044.6	932.6	1156.7	0.0%
	"Spencer County, KY"	"21215"	71	5187	1368.8	1069.1	1726.6	0.0%
	"Taylor County, KY"	"21217"	235	24122	974.2	849.7	1098.8	0.0%
	"Todd County, KY"	"21219"	211	19564	1078.5	933.0	1224.0	0.0%
	"Trigg County, KY"	"21221"	264	22337	1181.9	1039.3	1324.5	0.0%
	"Union County, KY"	"21225"	213	36009	591.5	512.1	671.0	0.0%
	"Warren County, KY"	"21227"	1207	186999	645.5	609.0	681.9	0.0%
	"Washington County, KY"	"21229"	173	14932	1158.6	985.9	1331.2	0.0%
	"Wayne County, KY"	"21231"	70	6923	1011.1	788.2	1277.5	0.0%
	"Webster County, KY"	"21233"	135	11665	1157.3	962.1	1352.5	0.0%
	"Whitley County, KY"	"21235"	32	4992	641.0	438.5	904.9	0.0%
	"Woodford County, KY"	"21239"	251	24776	1013.1	887.7	1138.4	0.0%
	"Acadia Parish, LA"	"22001"	2013	202958	991.8	948.5	1035.2	0.0%
	"Allen Parish, LA"	"22003"	711	111812	635.9	589.1	682.6	0.0%
	"Ascension Parish, LA"	"22005"	2662	391937	679.2	653.4	705.0	0.1%
	"Assumption Parish, LA"	"22007"	1243	129592	959.2	905.8	1012.5	0.0%
	"Avoyelles Parish, LA"	"22009"	2082	225328	924.0	884.3	963.7	0.0%
	"Beauregard Parish, LA"	"22011"	766	86114	889.5	826.5	952.5	0.0%
	"Bienville Parish, LA"	"22013"	1457	112978	1289.6	1223.4	1355.9	0.0%
	"Bossier Parish, LA"	"22015"	2951	445963	661.7	637.8	685.6	0.1%
	"Caddo Parish, LA"	"22017"	19428	2141233	907.3	894.6	920.1	0.4%
	"Calcasieu Parish, LA"	"22019"	7787	864902	900.3	880.3	920.3	0.1%
	"Caldwell Parish, LA"	"22021"	340	32637	1041.8	931.0	1152.5	0.0%
	"Cameron Parish, LA"	"22023"	41	4773	859.0	616.4	1165.3	0.0%
	"Catahoula Parish, LA"	"22025"	610	56935	1071.4	986.4	1156.4	0.0%
	"Claiborne Parish, LA"	"22027"	1488	151780	980.4	930.6	1030.2	0.0%
	"Concordia Parish, LA"	"22029"	1577	147044	1072.5	1019.5	1125.4	0.0%
	"De Soto Parish, LA"	"22031"	2191	190862	1147.9	1099.9	1196.0	0.0%
	"East Baton Rouge Parish, LA"	"22033"	26244	3435856	763.8	754.6	773.1	0.5%
	"East Carroll Parish, LA"	"22035"	1026	100423	1021.7	959.2	1084.2	0.0%
	"East Feliciana Parish, LA"	"22037"	1668	167900	993.4	945.8	1041.1	0.0%
	"Evangeline Parish, LA"	"22039"	1521	178960	849.9	807.2	892.6	0.0%
	"Franklin Parish, LA"	"22041"	1312	119340	1099.4	1039.9	1158.9	0.0%
	"Grant Parish, LA"	"22043"	554	56653	977.9	896.5	1059.3	0.0%
	"Iberia Parish, LA"	"22045"	3724	426386	873.4	845.3	901.4	0.1%
	"Iberville Parish, LA"	"22047"	2479	297673	832.8	800.0	865.6	0.0%
	"Jackson Parish, LA"	"22049"	1059	84883	1247.6	1172.5	1322.7	0.0%
	"Jefferson Parish, LA"	"22051"	14088	2075968	678.6	667.4	689.8	0.3%
	"Jefferson Davis Parish, LA"	"22053"	1128	101837	1107.7	1043.0	1172.3	0.0%
	"Lafayette Parish, LA"	"22055"	6783	991521	684.1	667.8	700.4	0.1%
	"Lafourche Parish, LA"	"22057"	1730	230005	752.2	716.7	787.6	0.0%
	"LaSalle Parish, LA"	"22059"	240	32802	731.7	639.1	824.2	0.0%
	"Lincoln Parish, LA"	"22061"	2462	334149	736.8	707.7	765.9	0.0%
	"Livingston Parish, LA"	"22063"	828	115206	718.7	669.8	767.7	0.0%
	"Madison Parish, LA"	"22065"	1445	138559	1042.9	989.1	1096.6	0.0%
	"Morehouse Parish, LA"	"22067"	2508	238219	1052.8	1011.6	1094.0	0.0%
	"Natchitoches Parish, LA"	"22069"	2430	290652	836.1	802.8	869.3	0.0%
	"Orleans Parish, LA"	"22071"	43205	4615698	936.0	927.2	944.9	0.8%
	"Ouachita Parish, LA"	"22073"	7947	986902	805.2	787.5	823.0	0.1%
	"Plaquemines Parish, LA"	"22075"	810	99884	810.9	755.1	866.8	0.0%
	"Pointe Coupee Parish, LA"	"22077"	1653	151148	1093.6	1040.9	1146.4	0.0%
	"Rapides Parish, LA"	"22079"	7078	745280	949.7	927.6	971.8	0.1%
	"Red River Parish, LA"	"22081"	630	67133	938.4	865.2	1011.7	0.0%
	"Richland Parish, LA"	"22083"	1442	137946	1045.3	991.4	1099.3	0.0%
	"Sabine Parish, LA"	"22085"	735	74028	992.9	921.1	1064.6	0.0%
	"St. Bernard Parish, LA"	"22087"	729	122978	592.8	549.8	635.8	0.0%
	"St. Charles Parish, LA"	"22089"	1766	246385	716.8	683.3	750.2	0.0%
	"St. Helena Parish, LA"	"22091"	908	103686	875.7	818.8	932.7	0.0%
	"St. James Parish, LA"	"22093"	1710	195247	875.8	834.3	917.3	0.0%
	"St. John the Baptist Parish, LA"	"22095"	2907	414565	701.2	675.7	726.7	0.1%
	"St. Landry Parish, LA"	"22097"	6327	642371	984.9	960.7	1009.2	0.1%
	"St. Martin Parish, LA"	"22099"	2495	291886	854.8	821.2	888.3	0.0%
	"St. Mary Parish, LA"	"22101"	2865	318340	900.0	867.0	932.9	0.1%
	"St. Tammany Parish, LA"	"22103"	3166	468171	676.2	652.7	699.8	0.1%
	"Tangipahoa Parish, LA"	"22105"	5174	620795	833.4	810.7	856.2	0.1%
	"Tensas Parish, LA"	"22107"	643	55945	1149.3	1060.5	1238.2	0.0%
	"Terrebonne Parish, LA"	"22109"	2969	375634	790.4	762.0	818.8	0.1%
	"Union Parish, LA"	"22111"	1217	112348	1083.2	1022.4	1144.1	0.0%
	"Vermilion Parish, LA"	"22113"	1290	150092	859.5	812.6	906.4	0.0%
	"Vernon Parish, LA"	"22115"	655	153194	427.6	394.8	460.3	0.0%
	"Washington Parish, LA"	"22117"	2756	258115	1067.7	1027.9	1107.6	0.1%
	"Webster Parish, LA"	"22119"	2914	249137	1169.6	1127.2	1212.1	0.1%
	"West Baton Rouge Parish, LA"	"22121"	1433	157802	908.1	861.1	955.1	0.0%
	"West Carroll Parish, LA"	"22123"	369	36601	1008.2	905.3	1111.0	0.0%
	"West Feliciana Parish, LA"	"22125"	847	133156	636.1	593.3	678.9	0.0%
	"Winn Parish, LA"	"22127"	875	88456	989.2	923.6	1054.7	0.0%
	"Androscoggin County, ME"	"23001"	103	57841	178.1	143.7	212.5	0.0%
	"Aroostook County, ME"	"23003"	28	9932	281.9	187.3	407.4	0.0%
	"Cumberland County, ME"	"23005"	292	122805	237.8	210.5	265.0	0.0%
	"Hancock County, ME"	"23009"	13	6095	Unreliable	113.6	364.7	0.0%
	"Kennebec County, ME"	"23011"	62	16861	367.7	281.9	471.4	0.0%
	"Oxford County, ME"	"23017"	16	5272	Unreliable	173.5	492.8	0.0%
	"Penobscot County, ME"	"23019"	74	25517	290.0	227.7	364.1	0.0%
	"Sagadahoc County, ME"	"23023"	20	7772	257.3	157.2	397.4	0.0%
	"Somerset County, ME"	"23025"	16	5271	Unreliable	173.5	492.9	0.0%
	"Washington County, ME"	"23029"	12	3542	Unreliable	175.1	591.8	0.0%
	"York County, ME"	"23031"	79	28776	274.5	217.4	342.2	0.0%
	"Allegany County, MD"	"24001"	303	99561	304.3	270.1	338.6	0.0%
	"Anne Arundel County, MD"	"24003"	9096	1510802	602.1	589.7	614.4	0.2%
	"Baltimore County, MD"	"24005"	21583	3654618	590.6	582.7	598.4	0.4%
	"Calvert County, MD"	"24009"	1629	212367	767.1	729.8	804.3	0.0%
	"Caroline County, MD"	"24011"	865	85943	1006.5	939.4	1073.6	0.0%
	"Carroll County, MD"	"24013"	685	98413	696.0	643.9	748.2	0.0%
	"Cecil County, MD"	"24015"	753	107607	699.8	649.8	749.8	0.0%
	"Charles County, MD"	"24017"	4567	985400	463.5	450.0	476.9	0.1%
	"Dorchester County, MD"	"24019"	1780	164947	1079.1	1029.0	1129.3	0.0%
	"Frederick County, MD"	"24021"	1765	356221	495.5	472.4	518.6	0.0%
	"Garrett County, MD"	"24023"	20	5263	380.0	232.1	586.9	0.0%
	"Harford County, MD"	"24025"	2937	534274	549.7	529.8	569.6	0.1%
	"Howard County, MD"	"24027"	3725	898928	414.4	401.1	427.7	0.1%
	"Kent County, MD"	"24029"	773	58343	1324.9	1231.5	1418.3	0.0%
	"Montgomery County, MD"	"24031"	13548	3118961	434.4	427.1	441.7	0.3%
	"Prince George's County, MD"	"24033"	59259	10276801	576.6	572.0	581.3	1.1%
	"Queen Anne's County, MD"	"24035"	796	63859	1246.5	1159.9	1333.1	0.0%
	"St. Mary's County, MD"	"24037"	1865	270461	689.6	658.3	720.9	0.0%
	"Somerset County, MD"	"24039"	1232	199953	616.1	581.7	650.6	0.0%
	"Talbot County, MD"	"24041"	1136	93653	1213.0	1142.5	1283.5	0.0%
	"Washington County, MD"	"24043"	916	258890	353.8	330.9	376.7	0.0%
	"Wicomico County, MD"	"24045"	3537	427630	827.1	799.9	854.4	0.1%
	"Worcester County, MD"	"24047"	1592	135780	1172.5	1114.9	1230.1	0.0%
	"Baltimore city, MD"	"24510"	82766	7372369	1122.7	1115.0	1130.3	1.6%
	"Barnstable County, MA"	"25001"	863	102618	841.0	784.9	897.1	0.0%
	"Berkshire County, MA"	"25003"	451	76286	591.2	536.6	645.8	0.0%
	"Bristol County, MA"	"25005"	2607	427258	610.2	586.7	633.6	0.0%
	"Dukes County, MA"	"25007"	133	12449	1068.4	886.8	1249.9	0.0%
	"Essex County, MA"	"25009"	1707	778953	219.1	208.7	229.5	0.0%
	"Franklin County, MA"	"25011"	96	20933	458.6	371.5	560.0	0.0%
	"Hampden County, MA"	"25013"	4873	901364	540.6	525.4	555.8	0.1%
	"Hampshire County, MA"	"25015"	233	88368	263.7	229.8	297.5	0.0%
	"Middlesex County, MA"	"25017"	4820	1360859	354.2	344.2	364.2	0.1%
	"Nantucket County, MA"	"25019"	45	14627	307.7	224.4	411.7	0.0%
	"Norfolk County, MA"	"25021"	2497	679430	367.5	353.1	381.9	0.0%
	"Plymouth County, MA"	"25023"	3333	783725	425.3	410.8	439.7	0.1%
	"Suffolk County, MA"	"25025"	18771	3373782	556.4	548.4	564.3	0.4%
	"Worcester County, MA"	"25027"	2066	670651	308.1	294.8	321.3	0.0%
	"Allegan County, MI"	"26005"	250	34612	722.3	632.8	811.8	0.0%
	"Alpena County, MI"	"26007"	12	2741	Unreliable	226.2	764.7	0.0%
	"Barry County, MI"	"26015"	19	6829	Unreliable	167.5	434.5	0.0%
	"Bay County, MI"	"26017"	205	40754	503.0	434.2	571.9	0.0%
	"Berrien County, MI"	"26021"	3826	465026	822.7	796.7	848.8	0.1%
	"Branch County, MI"	"26023"	53	25029	211.8	158.6	277.0	0.0%
	"Calhoun County, MI"	"26025"	2682	299475	895.6	861.7	929.5	0.1%
	"Cass County, MI"	"26027"	626	61559	1016.9	937.2	1096.6	0.0%
	"Charlevoix County, MI"	"26029"	12	2591	Unreliable	239.3	809.0	0.0%
	"Chippewa County, MI"	"26033"	36	47597	75.6	53.0	104.7	0.0%
	"Clare County, MI"	"26035"	12	4051	Unreliable	153.1	517.4	0.0%
	"Clinton County, MI"	"26037"	63	27237	231.3	177.7	295.9	0.0%
	"Eaton County, MI"	"26045"	636	134162	474.1	437.2	510.9	0.0%
	"Genesee County, MI"	"26049"	14240	1661456	857.1	843.0	871.2	0.3%
	"Grand Traverse County, MI"	"26055"	28	20420	137.1	91.1	198.2	0.0%
	"Gratiot County, MI"	"26057"	33	38679	85.3	58.7	119.8	0.0%
	"Hillsdale County, MI"	"26059"	16	6029	Unreliable	151.7	431.0	0.0%
	"Ingham County, MI"	"26065"	3567	667639	534.3	516.7	551.8	0.1%
	"Ionia County, MI"	"26067"	59	61012	96.7	73.6	124.7	0.0%
	"Iosco County, MI"	"26069"	10	3683	Unreliable	130.2	499.3	0.0%
	"Isabella County, MI"	"26073"	71	36518	194.4	151.8	245.2	0.0%
	"Jackson County, MI"	"26075"	1705	258363	659.9	628.6	691.2	0.0%
	"Kalamazoo County, MI"	"26077"	3050	528007	577.6	557.1	598.1	0.1%
	"Kalkaska County, MI"	"26079"	11	1924	Unreliable	285.4	1023.0	0.0%
	"Kent County, MI"	"26081"	6326	1174767	538.5	525.2	551.8	0.1%
	"Lake County, MI"	"26085"	311	22188	1401.7	1245.9	1557.4	0.0%
	"Lapeer County, MI"	"26087"	40	19734	202.7	144.8	276.0	0.0%
	"Lenawee County, MI"	"26091"	169	52967	319.1	271.0	367.2	0.0%
	"Livingston County, MI"	"26093"	103	21526	478.5	386.1	570.9	0.0%
	"Macomb County, MI"	"26099"	5745	1134102	506.6	493.5	519.7	0.1%
	"Manistee County, MI"	"26101"	13	12783	Unreliable	54.1	173.9	0.0%
	"Marquette County, MI"	"26103"	45	22464	200.3	146.1	268.0	0.0%
	"Mason County, MI"	"26105"	35	5935	589.7	410.8	820.2	0.0%
	"Mecosta County, MI"	"26107"	78	27849	280.1	221.4	349.6	0.0%
	"Midland County, MI"	"26111"	69	22796	302.7	235.5	383.1	0.0%
	"Monroe County, MI"	"26115"	436	69385	628.4	569.4	687.4	0.0%
	"Montcalm County, MI"	"26117"	44	29091	151.2	109.9	203.0	0.0%
	"Muskegon County, MI"	"26121"	3616	471937	766.2	741.2	791.2	0.1%
	"Newaygo County, MI"	"26123"	144	13055	1103.0	922.9	1283.2	0.0%
	"Oakland County, MI"	"26125"	20168	2854608	706.5	696.8	716.3	0.4%
	"Oceana County, MI"	"26127"	10	3888	Unreliable	123.3	473.0	0.0%
	"Osceola County, MI"	"26133"	22	4032	545.6	341.9	826.1	0.0%
	"Otsego County, MI"	"26137"	13	2780	Unreliable	249.0	799.7	0.0%
	"Ottawa County, MI"	"26139"	231	87711	263.4	229.4	297.3	0.0%
	"Saginaw County, MI"	"26145"	6202	731879	847.4	826.3	868.5	0.1%
	"St. Clair County, MI"	"26147"	661	83625	790.4	730.2	850.7	0.0%
	"St. Joseph County, MI"	"26149"	300	36708	817.3	724.8	909.7	0.0%
	"Sanilac County, MI"	"26151"	16	4543	Unreliable	201.3	571.9	0.0%
	"Shiawassee County, MI"	"26155"	17	8811	Unreliable	112.4	308.9	0.0%
	"Tuscola County, MI"	"26157"	90	13720	656.0	527.5	806.3	0.0%
	"Van Buren County, MI"	"26159"	829	71410	1160.9	1081.9	1239.9	0.0%
	"Washtenaw County, MI"	"26161"	4523	837988	539.7	524.0	555.5	0.1%
	"Wayne County, MI"	"26163"	142726	14337079	995.5	990.3	1000.7	2.7%
	"Wexford County, MI"	"26165"	22	4017	547.7	343.2	829.2	0.0%
	"Anoka County, MN"	"27003"	503	251195	200.2	182.7	217.7	0.0%
	"Beltrami County, MN"	"27007"	18	7056	Unreliable	151.2	403.2	0.0%
	"Benton County, MN"	"27009"	28	14925	187.6	124.7	271.1	0.0%
	"Blue Earth County, MN"	"27013"	58	32052	181.0	137.4	233.9	0.0%
	"Carver County, MN"	"27019"	35	22900	152.8	106.5	212.6	0.0%
	"Chisago County, MN"	"27025"	18	11679	Unreliable	91.3	243.6	0.0%
	"Clay County, MN"	"27027"	36	16749	214.9	150.5	297.6	0.0%
	"Crow Wing County, MN"	"27035"	23	8360	275.1	174.4	412.8	0.0%
	"Dakota County, MN"	"27037"	767	342314	224.1	208.2	239.9	0.0%
	"Goodhue County, MN"	"27049"	24	10299	233.0	149.3	346.7	0.0%
	"Hennepin County, MN"	"27053"	9816	2533450	387.5	379.8	395.1	0.2%
	"Isanti County, MN"	"27059"	13	5386	Unreliable	128.5	412.7	0.0%
	"Itasca County, MN"	"27061"	10	4218	Unreliable	113.7	436.0	0.0%
	"Kandiyohi County, MN"	"27067"	16	17383	Unreliable	52.6	149.5	0.0%
	"Lyon County, MN"	"27083"	16	11024	Unreliable	83.0	235.7	0.0%
	"Morrison County, MN"	"27097"	14	3268	Unreliable	234.2	718.8	0.0%
	"Mower County, MN"	"27099"	21	16270	129.1	79.9	197.3	0.0%
	"Nicollet County, MN"	"27103"	22	12363	178.0	111.5	269.4	0.0%
	"Nobles County, MN"	"27105"	14	11837	Unreliable	64.7	198.4	0.0%
	"Olmsted County, MN"	"27109"	363	123201	294.6	264.3	325.0	0.0%
	"Otter Tail County, MN"	"27111"	26	9301	279.5	182.6	409.6	0.0%
	"Pine County, MN"	"27115"	11	10978	Unreliable	50.0	179.3	0.0%
	"Polk County, MN"	"27119"	17	6441	Unreliable	153.8	422.6	0.0%
	"Ramsey County, MN"	"27123"	4117	1035286	397.7	385.5	409.8	0.1%
	"Rice County, MN"	"27131"	34	36094	94.2	65.2	131.6	0.0%
	"St. Louis County, MN"	"27137"	229	59552	384.5	334.7	434.3	0.0%
	"Scott County, MN"	"27139"	105	60988	172.2	139.2	205.1	0.0%
	"Sherburne County, MN"	"27141"	49	29584	165.6	122.5	219.0	0.0%
	"Stearns County, MN"	"27145"	172	78087	220.3	187.3	253.2	0.0%
	"Steele County, MN"	"27147"	21	17601	119.3	73.9	182.4	0.0%
	"Wabasha County, MN"	"27157"	13	2368	Unreliable	292.3	938.8	0.0%
	"Washington County, MN"	"27163"	295	153380	192.3	170.4	214.3	0.0%
	"Winona County, MN"	"27169"	20	12642	158.2	96.6	244.3	0.0%
	"Wright County, MN"	"27171"	35	24439	143.2	99.8	199.2	0.0%
	"Adams County, MS"	"28001"	3746	318055	1177.8	1140.1	1215.5	0.1%
	"Alcorn County, MS"	"28003"	786	76622	1025.8	954.1	1097.5	0.0%
	"Amite County, MS"	"28005"	1017	99589	1021.2	958.4	1084.0	0.0%
	"Attala County, MS"	"28007"	1570	145527	1078.8	1025.5	1132.2	0.0%
	"Benton County, MS"	"28009"	488	55862	873.6	796.1	951.1	0.0%
	"Bolivar County, MS"	"28011"	4659	422055	1103.9	1072.2	1135.6	0.1%
	"Calhoun County, MS"	"28013"	743	77351	960.6	891.5	1029.6	0.0%
	"Carroll County, MS"	"28015"	667	66483	1003.3	927.1	1079.4	0.0%
	"Chickasaw County, MS"	"28017"	1130	139478	810.2	762.9	857.4	0.0%
	"Choctaw County, MS"	"28019"	471	49023	960.8	874.0	1047.5	0.0%
	"Claiborne County, MS"	"28021"	1438	155610	924.1	876.3	971.9	0.0%
	"Clarke County, MS"	"28023"	1150	105698	1088.0	1025.1	1150.9	0.0%
	"Clay County, MS"	"28025"	1972	218685	901.8	862.0	941.6	0.0%
	"Coahoma County, MS"	"28027"	3753	361332	1038.7	1005.4	1071.9	0.1%
	"Copiah County, MS"	"28029"	2414	269387	896.1	860.4	931.9	0.0%
	"Covington County, MS"	"28031"	1073	125470	855.2	804.0	906.4	0.0%
	"DeSoto County, MS"	"28033"	2501	536734	466.0	447.7	484.2	0.0%
	"Forrest County, MS"	"28035"	3808	477335	797.8	772.4	823.1	0.1%
	"Franklin County, MS"	"28037"	515	52101	988.5	903.1	1073.8	0.0%
	"George County, MS"	"28039"	322	34193	941.7	838.9	1044.6	0.0%
	"Greene County, MS"	"28041"	349	64947	537.4	481.0	593.7	0.0%
	"Grenada County, MS"	"28043"	2019	167136	1208.0	1155.3	1260.7	0.0%
	"Hancock County, MS"	"28045"	490	62498	784.0	714.6	853.4	0.0%
	"Harrison County, MS"	"28047"	5901	796008	741.3	722.4	760.2	0.1%
	"Hinds County, MS"	"28049"	21255	2988181	711.3	701.7	720.9	0.4%
	"Holmes County, MS"	"28051"	2990	290058	1030.8	993.9	1067.8	0.1%
	"Humphreys County, MS"	"28053"	1394	130020	1072.1	1015.9	1128.4	0.0%
	"Issaquena County, MS"	"28055"	132	19142	689.6	571.9	807.2	0.0%
	"Itawamba County, MS"	"28057"	218	28250	771.7	669.2	874.1	0.0%
	"Jackson County, MS"	"28059"	3851	541640	711.0	688.5	733.4	0.1%
	"Jasper County, MS"	"28061"	1499	165268	907.0	861.1	952.9	0.0%
	"Jefferson County, MS"	"28063"	1277	128396	994.6	940.0	1049.1	0.0%
	"Jefferson Davis County, MS"	"28065"	1397	135254	1032.9	978.7	1087.0	0.0%
	"Jones County, MS"	"28067"	2933	338626	866.1	834.8	897.5	0.1%
	"Kemper County, MS"	"28069"	937	111685	839.0	785.2	892.7	0.0%
	"Lafayette County, MS"	"28071"	1461	200738	727.8	690.5	765.1	0.0%
	"Lamar County, MS"	"28073"	728	162880	447.0	414.5	479.4	0.0%
	"Lauderdale County, MS"	"28075"	5392	592098	910.7	886.4	935.0	0.1%
	"Lawrence County, MS"	"28077"	741	74102	1000.0	928.0	1072.0	0.0%
	"Leake County, MS"	"28079"	1385	165412	837.3	793.2	881.4	0.0%
	"Lee County, MS"	"28081"	2965	397200	746.5	719.6	773.3	0.1%
	"Leflore County, MS"	"28083"	3979	430677	923.9	895.2	952.6	0.1%
	"Lincoln County, MS"	"28085"	1924	186433	1032.0	985.9	1078.1	0.0%
	"Lowndes County, MS"	"28087"	3690	469092	786.6	761.2	812.0	0.1%
	"Madison County, MS"	"28089"	5687	620215	916.9	893.1	940.8	0.1%
	"Marion County, MS"	"28091"	1678	152322	1101.6	1048.9	1154.3	0.0%
	"Marshall County, MS"	"28093"	2768	320581	863.4	831.3	895.6	0.1%
	"Monroe County, MS"	"28095"	1906	206571	922.7	881.3	964.1	0.0%
	"Montgomery County, MS"	"28097"	1040	92182	1128.2	1059.6	1196.8	0.0%
