"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	% of Total Deaths
	"Sweet Grass County, MT"	"30097"	721	65711	1097.2	1017.1	1177.3	0.0%
	"Teton County, MT"	"30099"	1168	111144	1050.9	990.6	1111.2	0.0%
	"Toole County, MT"	"30101"	934	92598	1008.7	944.0	1073.3	0.0%
	"Treasure County, MT"	"30103"	137	13650	1003.7	835.6	1171.7	0.0%
	"Valley County, MT"	"30105"	1558	134979	1154.3	1096.9	1211.6	0.0%
	"Wheatland County, MT"	"30107"	439	38525	1139.5	1032.9	1246.1	0.0%
	"Wibaux County, MT"	"30109"	315	18772	1678.0	1492.7	1863.3	0.0%
	"Yellowstone County, MT"	"30111"	23099	2574857	897.1	885.5	908.7	0.1%
	"Adams County, NE"	"31001"	5471	561033	975.2	949.3	1001.0	0.0%
	"Antelope County, NE"	"31003"	1409	123137	1144.3	1084.5	1204.0	0.0%
	"Arthur County, NE"	"31005"	74	8086	915.2	718.6	1148.9	0.0%
	"Banner County, NE"	"31007"	82	13497	607.5	483.2	754.1	0.0%
	"Blaine County, NE"	"31009"	80	9147	874.6	693.5	1088.5	0.0%
	"Boone County, NE"	"31011"	1230	102270	1202.7	1135.5	1269.9	0.0%
	"Box Butte County, NE"	"31013"	2184	207897	1050.5	1006.5	1094.6	0.0%
	"Boyd County, NE"	"31015"	606	39124	1548.9	1425.6	1672.2	0.0%
	"Brown County, NE"	"31017"	745	58205	1280.0	1188.0	1371.9	0.0%
	"Buffalo County, NE"	"31019"	6126	816301	750.5	731.7	769.3	0.0%
	"Burt County, NE"	"31021"	1830	127295	1437.6	1371.7	1503.5	0.0%
	"Butler County, NE"	"31023"	1802	152249	1183.6	1128.9	1238.2	0.0%
	"Cass County, NE"	"31025"	3985	451354	882.9	855.5	910.3	0.0%
	"Cedar County, NE"	"31027"	1891	162528	1163.5	1111.1	1215.9	0.0%
	"Chase County, NE"	"31029"	973	71911	1353.1	1268.0	1438.1	0.0%
	"Cherry County, NE"	"31031"	1130	106208	1063.9	1001.9	1126.0	0.0%
	"Cheyenne County, NE"	"31033"	1861	180354	1031.9	985.0	1078.7	0.0%
	"Clay County, NE"	"31035"	1397	119151	1172.5	1111.0	1233.9	0.0%
	"Colfax County, NE"	"31037"	1638	187047	875.7	833.3	918.1	0.0%
	"Cuming County, NE"	"31039"	1959	170284	1150.4	1099.5	1201.4	0.0%
	"Custer County, NE"	"31041"	2630	200471	1311.9	1261.8	1362.1	0.0%
	"Dakota County, NE"	"31043"	2887	370363	779.5	751.1	807.9	0.0%
	"Dawes County, NE"	"31045"	1584	164368	963.7	916.2	1011.1	0.0%
	"Dawson County, NE"	"31047"	3913	435008	899.5	871.3	927.7	0.0%
	"Deuel County, NE"	"31049"	470	35768	1314.0	1195.2	1432.8	0.0%
	"Dixon County, NE"	"31051"	1196	107904	1108.4	1045.6	1171.2	0.0%
	"Dodge County, NE"	"31053"	7593	656169	1157.2	1131.1	1183.2	0.0%
	"Douglas County, NE"	"31055"	66843	9079008	736.2	730.7	741.8	0.1%
	"Dundy County, NE"	"31057"	555	36882	1504.8	1379.6	1630.0	0.0%
	"Fillmore County, NE"	"31059"	1609	109087	1475.0	1402.9	1547.0	0.0%
	"Franklin County, NE"	"31061"	848	59149	1433.7	1337.2	1530.2	0.0%
	"Frontier County, NE"	"31063"	423	51411	822.8	744.4	901.2	0.0%
	"Furnas County, NE"	"31065"	1386	90536	1530.9	1450.3	1611.5	0.0%
	"Gage County, NE"	"31067"	5054	405006	1247.9	1213.5	1282.3	0.0%
	"Garden County, NE"	"31069"	613	37750	1623.8	1495.3	1752.4	0.0%
	"Garfield County, NE"	"31071"	587	35697	1644.4	1511.4	1777.4	0.0%
	"Gosper County, NE"	"31073"	453	37053	1222.6	1110.0	1335.2	0.0%
	"Grant County, NE"	"31075"	85	12033	706.4	564.2	873.5	0.0%
	"Greeley County, NE"	"31077"	599	46207	1296.3	1192.5	1400.2	0.0%
	"Hall County, NE"	"31079"	9304	1027023	905.9	887.5	924.3	0.0%
	"Hamilton County, NE"	"31081"	1631	165923	983.0	935.3	1030.7	0.0%
	"Harlan County, NE"	"31083"	826	63964	1291.4	1203.3	1379.4	0.0%
	"Hayes County, NE"	"31085"	126	18093	696.4	574.8	818.0	0.0%
	"Hitchcock County, NE"	"31087"	747	53322	1400.9	1300.5	1501.4	0.0%
	"Holt County, NE"	"31089"	2343	193201	1212.7	1163.6	1261.8	0.0%
	"Hooker County, NE"	"31091"	232	13316	1742.3	1518.1	1966.5	0.0%
	"Howard County, NE"	"31093"	1221	115181	1060.1	1000.6	1119.5	0.0%
	"Jefferson County, NE"	"31095"	2000	140453	1424.0	1361.6	1486.4	0.0%
	"Johnson County, NE"	"31097"	1057	91198	1159.0	1089.1	1228.9	0.0%
	"Kearney County, NE"	"31099"	1288	119839	1074.8	1016.1	1133.5	0.0%
	"Keith County, NE"	"31101"	1732	151363	1144.3	1090.4	1198.2	0.0%
	"Keya Paha County, NE"	"31103"	146	15751	926.9	776.6	1077.3	0.0%
	"Kimball County, NE"	"31105"	949	69554	1364.4	1277.6	1451.2	0.0%
	"Knox County, NE"	"31107"	2250	159176	1413.5	1355.1	1471.9	0.0%
	"Lancaster County, NE"	"31109"	33038	5001933	660.5	653.4	667.6	0.1%
	"Lincoln County, NE"	"31111"	6252	640084	976.7	952.5	1001.0	0.0%
	"Logan County, NE"	"31113"	140	13649	1025.7	855.8	1195.6	0.0%
	"Loup County, NE"	"31115"	104	11632	894.1	722.2	1065.9	0.0%
	"McPherson County, NE"	"31117"	63	9493	663.6	510.0	849.1	0.0%
	"Madison County, NE"	"31119"	6309	633232	996.3	971.7	1020.9	0.0%
	"Merrick County, NE"	"31121"	1512	142157	1063.6	1010.0	1117.2	0.0%
	"Morrill County, NE"	"31123"	1066	91527	1164.7	1094.8	1234.6	0.0%
	"Nance County, NE"	"31125"	945	68122	1387.2	1298.8	1475.7	0.0%
	"Nemaha County, NE"	"31127"	1541	130650	1179.5	1120.6	1238.4	0.0%
	"Nuckolls County, NE"	"31129"	1248	83736	1490.4	1407.7	1573.1	0.0%
	"Otoe County, NE"	"31131"	3299	282190	1169.1	1129.2	1209.0	0.0%
	"Pawnee County, NE"	"31133"	794	50979	1557.5	1449.2	1665.8	0.0%
	"Perkins County, NE"	"31135"	673	54536	1234.0	1140.8	1327.3	0.0%
	"Phelps County, NE"	"31137"	2016	168922	1193.5	1141.4	1245.5	0.0%
	"Pierce County, NE"	"31139"	1423	133372	1066.9	1011.5	1122.4	0.0%
	"Platte County, NE"	"31141"	4642	572199	811.3	787.9	834.6	0.0%
	"Polk County, NE"	"31143"	1162	97567	1191.0	1122.5	1259.5	0.0%
	"Red Willow County, NE"	"31145"	2317	200498	1155.6	1108.6	1202.7	0.0%
	"Richardson County, NE"	"31147"	2381	155421	1532.0	1470.4	1593.5	0.0%
	"Rock County, NE"	"31149"	396	27866	1421.1	1281.1	1561.1	0.0%
	"Saline County, NE"	"31151"	2732	255005	1071.4	1031.2	1111.5	0.0%
	"Sarpy County, NE"	"31153"	12985	2692839	482.2	473.9	490.5	0.0%
	"Saunders County, NE"	"31155"	3439	368507	933.2	902.0	964.4	0.0%
	"Scotts Bluff County, NE"	"31157"	7602	658704	1154.1	1128.1	1180.0	0.0%
	"Seward County, NE"	"31159"	2989	301278	992.1	956.5	1027.7	0.0%
	"Sheridan County, NE"	"31161"	1396	101276	1378.4	1306.1	1450.7	0.0%
	"Sherman County, NE"	"31163"	769	57182	1344.8	1249.8	1439.9	0.0%
	"Sioux County, NE"	"31165"	150	24740	606.3	509.3	703.3	0.0%
	"Stanton County, NE"	"31167"	875	112373	778.7	727.1	830.3	0.0%
	"Thayer County, NE"	"31169"	1540	97620	1577.5	1498.8	1656.3	0.0%
	"Thomas County, NE"	"31171"	121	12339	980.6	805.9	1155.4	0.0%
	"Thurston County, NE"	"31173"	1334	125902	1059.6	1002.7	1116.4	0.0%
	"Valley County, NE"	"31175"	1058	78516	1347.5	1266.3	1428.7	0.0%
	"Washington County, NE"	"31177"	2989	357439	836.2	806.2	866.2	0.0%
	"Wayne County, NE"	"31179"	1153	172653	667.8	629.3	706.4	0.0%
	"Webster County, NE"	"31181"	1103	69107	1596.1	1501.9	1690.3	0.0%
	"Wheeler County, NE"	"31183"	116	14732	787.4	644.1	930.7	0.0%
	"York County, NE"	"31185"	2671	252409	1058.2	1018.1	1098.3	0.0%
	"Churchill County, NV"	"32001"	4396	439441	1000.4	970.8	1029.9	0.0%
	"Clark County, NV"	"32003"	233193	32470306	718.2	715.3	721.1	0.5%
	"Douglas County, NV"	"32005"	7109	824642	862.1	842.0	882.1	0.0%
	"Elko County, NV"	"32007"	4809	860332	559.0	543.2	574.8	0.0%
	"Esmeralda County, NV"	"32009"	214	15436	1386.4	1200.6	1572.1	0.0%
	"Eureka County, NV"	"32011"	242	32020	755.8	660.6	851.0	0.0%
	"Humboldt County, NV"	"32013"	2158	289543	745.3	713.9	776.8	0.0%
	"Lander County, NV"	"32015"	737	100847	730.8	678.0	783.6	0.0%
	"Lincoln County, NV"	"32017"	884	86672	1019.9	952.7	1087.2	0.0%
	"Lyon County, NV"	"32019"	8279	839509	986.2	964.9	1007.4	0.0%
	"Mineral County, NV"	"32021"	1397	85787	1628.5	1543.1	1713.8	0.0%
	"Nye County, NV"	"32023"	10249	721277	1421.0	1393.4	1448.5	0.0%
	"Pershing County, NV"	"32027"	833	119980	694.3	647.1	741.4	0.0%
	"Storey County, NV"	"32029"	427	68087	627.1	567.7	686.6	0.0%
	"Washoe County, NV"	"32031"	56842	7227492	786.5	780.0	792.9	0.1%
	"White Pine County, NV"	"32033"	1715	171313	1001.1	953.7	1048.5	0.0%
	"Carson City, NV"	"32510"	11798	984663	1198.2	1176.6	1219.8	0.0%
	"Belknap County, NH"	"33001"	10998	1071168	1026.7	1007.5	1045.9	0.0%
	"Carroll County, NH"	"33003"	8586	838124	1024.4	1002.8	1046.1	0.0%
	"Cheshire County, NH"	"33005"	12095	1372067	881.5	865.8	897.2	0.0%
	"Coos County, NH"	"33007"	7528	592369	1270.8	1242.1	1299.5	0.0%
	"Grafton County, NH"	"33009"	13145	1561713	841.7	827.3	856.1	0.0%
	"Hillsborough County, NH"	"33011"	52505	7142260	735.1	728.8	741.4	0.1%
	"Merrimack County, NH"	"33013"	22033	2599360	847.6	836.4	858.8	0.0%
	"Rockingham County, NH"	"33015"	37188	5260410	706.9	699.8	714.1	0.1%
	"Strafford County, NH"	"33017"	16443	2170068	757.7	746.1	769.3	0.0%
	"Sullivan County, NH"	"33019"	7479	767314	974.7	952.6	996.8	0.0%
	"Atlantic County, NJ"	"34001"	46971	4831039	972.3	963.5	981.1	0.1%
	"Bergen County, NJ"	"34003"	129404	16268245	795.4	791.1	799.8	0.3%
	"Burlington County, NJ"	"34005"	67313	7986206	842.9	836.5	849.2	0.1%
	"Camden County, NJ"	"34007"	83251	9202913	904.6	898.5	910.8	0.2%
	"Cape May County, NJ"	"34009"	23399	1771376	1321.0	1304.0	1337.9	0.1%
	"Cumberland County, NJ"	"34011"	26694	2753051	969.6	958.0	981.2	0.1%
	"Essex County, NJ"	"34013"	114131	14202678	803.6	798.9	808.3	0.3%
	"Gloucester County, NJ"	"34015"	42952	5012720	856.9	848.8	865.0	0.1%
	"Hudson County, NJ"	"34017"	74244	11374562	652.7	648.0	657.4	0.2%
	"Hunterdon County, NJ"	"34019"	14943	2275494	656.7	646.2	667.2	0.0%
	"Mercer County, NJ"	"34021"	51673	6532620	791.0	784.2	797.8	0.1%
	"Middlesex County, NJ"	"34023"	100997	14342036	704.2	699.9	708.5	0.2%
	"Monmouth County, NJ"	"34025"	95761	11268954	849.8	844.4	855.2	0.2%
	"Morris County, NJ"	"34027"	63778	8777778	726.6	720.9	732.2	0.1%
	"Ocean County, NJ"	"34029"	125448	10083321	1244.1	1237.2	1251.0	0.3%
	"Passaic County, NJ"	"34031"	67974	8966167	758.1	752.4	763.8	0.2%
	"Salem County, NJ"	"34033"	12865	1170947	1098.7	1079.7	1117.7	0.0%
	"Somerset County, NJ"	"34035"	38540	5708272	675.2	668.4	681.9	0.1%
	"Sussex County, NJ"	"34037"	19311	2653050	727.9	717.6	738.1	0.0%
	"Union County, NJ"	"34039"	75323	9620033	783.0	777.4	788.6	0.2%
	"Warren County, NJ"	"34041"	16604	1929622	860.5	847.4	873.6	0.0%
	"Bernalillo County, NM"	"35001"	87099	11333441	768.5	763.4	773.6	0.2%
	"Catron County, NM"	"35003"	637	64068	994.3	917.0	1071.5	0.0%
	"Chaves County, NM"	"35005"	11383	1145655	993.6	975.3	1011.8	0.0%
	"Cibola County, NM"	"35006"	4107	485849	845.3	819.5	871.2	0.0%
	"Colfax County, NM"	"35007"	2647	245244	1079.3	1038.2	1120.5	0.0%
	"Curry County, NM"	"35009"	6841	855181	799.9	781.0	818.9	0.0%
	"DeBaca County, NM"	"35011"	502	36398	1379.2	1258.5	1499.8	0.0%
	"Dona Ana County, NM"	"35013"	23852	3550438	671.8	663.3	680.3	0.1%
	"Eddy County, NM"	"35015"	9789	957525	1022.3	1002.1	1042.6	0.0%
	"Grant County, NM"	"35017"	5842	533652	1094.7	1066.6	1122.8	0.0%
	"Guadalupe County, NM"	"35019"	787	83479	942.8	876.9	1008.6	0.0%
	"Harding County, NM"	"35021"	145	13182	1100.0	920.9	1279.0	0.0%
	"Hidalgo County, NM"	"35023"	890	90561	982.8	918.2	1047.3	0.0%
	"Lea County, NM"	"35025"	9027	1119369	806.4	789.8	823.1	0.0%
	"Lincoln County, NM"	"35027"	3192	359602	887.6	856.9	918.4	0.0%
	"Los Alamos County, NM"	"35028"	2018	325920	619.2	592.2	646.2	0.0%
	"Luna County, NM"	"35029"	5002	448772	1114.6	1083.7	1145.5	0.0%
	"McKinley County, NM"	"35031"	9161	1308034	700.4	686.0	714.7	0.0%
	"Mora County, NM"	"35033"	825	88281	934.5	870.7	998.3	0.0%
	"Otero County, NM"	"35035"	9469	1138875	831.4	814.7	848.2	0.0%
	"Quay County, NM"	"35037"	2228	164668	1353.0	1296.8	1409.2	0.0%
	"Rio Arriba County, NM"	"35039"	6577	725557	906.5	884.6	928.4	0.0%
	"Roosevelt County, NM"	"35041"	2769	345038	802.5	772.6	832.4	0.0%
	"Sandoval County, NM"	"35043"	14296	2123091	673.4	662.3	684.4	0.0%
	"San Juan County, NM"	"35045"	15439	2209409	698.8	687.8	709.8	0.0%
	"San Miguel County, NM"	"35047"	4821	525736	917.0	891.1	942.9	0.0%
	"Santa Fe County, NM"	"35049"	17344	2524106	687.1	676.9	697.4	0.0%
	"Sierra County, NM"	"35051"	4128	218071	1893.0	1835.2	1950.7	0.0%
	"Socorro County, NM"	"35053"	2786	320194	870.1	837.8	902.4	0.0%
	"Taos County, NM"	"35055"	4582	576022	795.5	772.4	818.5	0.0%
	"Torrance County, NM"	"35057"	2456	294108	835.1	802.0	868.1	0.0%
	"Union County, NM"	"35059"	871	76853	1133.3	1058.1	1208.6	0.0%
	"Valencia County, NM"	"35061"	10101	1304999	774.0	758.9	789.1	0.0%
	"Albany County, NY"	"36001"	49344	5452715	904.9	897.0	912.9	0.1%
	"Allegany County, NY"	"36003"	8455	883310	957.2	936.8	977.6	0.0%
	"Bronx County, NY"	"36005"	172850	24824519	696.3	693.0	699.6	0.4%
	"Broome County, NY"	"36007"	37741	3594432	1050.0	1039.4	1060.6	0.1%
	"Cattaraugus County, NY"	"36009"	14943	1459238	1024.0	1007.6	1040.4	0.0%
	"Cayuga County, NY"	"36011"	13330	1446434	921.6	905.9	937.2	0.0%
	"Chautauqua County, NY"	"36013"	26404	2437588	1083.2	1070.1	1096.3	0.1%
	"Chemung County, NY"	"36015"	17112	1603506	1067.2	1051.2	1083.2	0.0%
	"Chenango County, NY"	"36017"	9760	910544	1071.9	1050.6	1093.2	0.0%
	"Clinton County, NY"	"36019"	12028	1467286	819.7	805.1	834.4	0.0%
	"Columbia County, NY"	"36021"	12127	1131254	1072.0	1052.9	1091.1	0.0%
	"Cortland County, NY"	"36023"	7832	884265	885.7	866.1	905.3	0.0%
	"Delaware County, NY"	"36025"	9805	857111	1144.0	1121.3	1166.6	0.0%
	"Dutchess County, NY"	"36027"	41148	5267866	781.1	773.6	788.7	0.1%
	"Erie County, NY"	"36029"	174823	16734636	1044.7	1039.8	1049.6	0.4%
	"Essex County, NY"	"36031"	7320	702862	1041.5	1017.6	1065.3	0.0%
	"Franklin County, NY"	"36033"	8006	923596	866.8	847.8	885.8	0.0%
	"Fulton County, NY"	"36035"	10523	989697	1063.3	1042.9	1083.6	0.0%
	"Genesee County, NY"	"36037"	10652	1077998	988.1	969.4	1006.9	0.0%
	"Greene County, NY"	"36039"	9320	874928	1065.2	1043.6	1086.9	0.0%
	"Hamilton County, NY"	"36041"	1133	89536	1265.4	1191.7	1339.1	0.0%
	"Herkimer County, NY"	"36043"	12480	1153820	1081.6	1062.6	1100.6	0.0%
	"Jefferson County, NY"	"36045"	15664	2063423	759.1	747.2	771.0	0.0%
	"Kings County, NY"	"36047"	303838	45156766	672.9	670.5	675.2	0.7%
	"Lewis County, NY"	"36049"	4231	485139	872.1	845.8	898.4	0.0%
	"Livingston County, NY"	"36051"	9247	1170125	790.3	774.2	806.4	0.0%
	"Madison County, NY"	"36053"	10565	1291068	818.3	802.7	833.9	0.0%
	"Monroe County, NY"	"36055"	114276	13368110	854.8	849.9	859.8	0.3%
	"Montgomery County, NY"	"36057"	10916	894954	1219.7	1196.8	1242.6	0.0%
	"Nassau County, NY"	"36059"	195901	24123054	812.1	808.5	815.7	0.4%
	"New York County, NY"	"36061"	190682	28577220	667.3	664.3	670.2	0.4%
	"Niagara County, NY"	"36063"	41889	3893271	1075.9	1065.6	1086.2	0.1%
	"Oneida County, NY"	"36065"	45127	4213070	1071.1	1061.2	1081.0	0.1%
	"Onondaga County, NY"	"36067"	73989	8341649	887.0	880.6	893.4	0.2%
	"Ontario County, NY"	"36069"	17410	1899427	916.6	903.0	930.2	0.0%
	"Orange County, NY"	"36071"	46056	6573226	700.7	694.3	707.1	0.1%
	"Orleans County, NY"	"36073"	7119	775141	918.4	897.1	939.7	0.0%
	"Oswego County, NY"	"36075"	18737	2194677	853.7	841.5	866.0	0.0%
	"Otsego County, NY"	"36077"	10612	1116108	950.8	932.7	968.9	0.0%
	"Putnam County, NY"	"36079"	11397	1778055	641.0	629.2	652.7	0.0%
	"Queens County, NY"	"36081"	268301	40295825	665.8	663.3	668.3	0.6%
	"Rensselaer County, NY"	"36083"	26588	2828901	939.9	928.6	951.2	0.1%
	"Richmond County, NY"	"36085"	64121	8307412	771.9	765.9	777.8	0.1%
	"Rockland County, NY"	"36087"	37471	5506193	680.5	673.6	687.4	0.1%
	"St. Lawrence County, NY"	"36089"	18488	2008594	920.4	907.2	933.7	0.0%
	"Saratoga County, NY"	"36091"	28586	3874628	737.8	729.2	746.3	0.1%
	"Schenectady County, NY"	"36093"	27490	2730523	1006.8	994.9	1018.7	0.1%
	"Schoharie County, NY"	"36095"	5102	578278	882.3	858.1	906.5	0.0%
	"Schuyler County, NY"	"36097"	3392	336703	1007.4	973.5	1041.3	0.0%
	"Seneca County, NY"	"36099"	5979	629089	950.4	926.3	974.5	0.0%
	"Steuben County, NY"	"36101"	17996	1776415	1013.1	998.3	1027.9	0.0%
	"Suffolk County, NY"	"36103"	205802	26558134	774.9	771.6	778.3	0.5%
	"Sullivan County, NY"	"36105"	13215	1368544	965.6	949.2	982.1	0.0%
	"Tioga County, NY"	"36107"	7896	919324	858.9	839.9	877.8	0.0%
	"Tompkins County, NY"	"36109"	11323	1812242	624.8	613.3	636.3	0.0%
	"Ulster County, NY"	"36111"	28527	3257088	875.8	865.7	886.0	0.1%
	"Warren County, NY"	"36113"	11425	1167096	978.9	961.0	996.9	0.0%
	"Washington County, NY"	"36115"	10784	1121710	961.4	943.2	979.5	0.0%
	"Wayne County, NY"	"36117"	14650	1678126	873.0	858.9	887.1	0.0%
	"Westchester County, NY"	"36119"	128612	17018990	755.7	751.6	759.8	0.3%
	"Wyoming County, NY"	"36121"	6572	761882	862.6	841.7	883.5	0.0%
	"Yates County, NY"	"36123"	4466	451077	990.1	961.0	1019.1	0.0%
	"Alamance County, NC"	"37001"	25745	2611375	985.9	973.8	997.9	0.1%
	"Alexander County, NC"	"37003"	5904	648814	910.0	886.8	933.2	0.0%
	"Alleghany County, NC"	"37005"	2404	195972	1226.7	1177.7	1275.7	0.0%
	"Anson County, NC"	"37007"	5258	470617	1117.3	1087.1	1147.5	0.0%
	"Ashe County, NC"	"37009"	5614	471538	1190.6	1159.4	1221.7	0.0%
	"Avery County, NC"	"37011"	3418	319289	1070.5	1034.6	1106.4	0.0%
	"Beaufort County, NC"	"37013"	9959	838643	1187.5	1164.2	1210.8	0.0%
	"Bertie County, NC"	"37015"	4505	365830	1231.4	1195.5	1267.4	0.0%
	"Bladen County, NC"	"37017"	7070	611172	1156.8	1129.8	1183.8	0.0%
	"Brunswick County, NC"	"37019"	18007	1766188	1019.5	1004.6	1034.4	0.0%
	"Buncombe County, NC"	"37021"	41664	4145733	1005.0	995.3	1014.6	0.1%
	"Burke County, NC"	"37023"	16546	1616310	1023.7	1008.1	1039.3	0.0%
	"Cabarrus County, NC"	"37025"	23587	2968986	794.4	784.3	804.6	0.1%
	"Caldwell County, NC"	"37027"	15175	1451816	1045.2	1028.6	1061.9	0.0%
	"Camden County, NC"	"37029"	1282	163419	784.5	741.5	827.4	0.0%
	"Carteret County, NC"	"37031"	12920	1159996	1113.8	1094.6	1133.0	0.0%
	"Caswell County, NC"	"37033"	4556	423600	1075.5	1044.3	1106.8	0.0%
	"Catawba County, NC"	"37035"	26022	2707753	961.0	949.3	972.7	0.1%
	"Chatham County, NC"	"37037"	10042	1087079	923.8	905.7	941.8	0.0%
	"Cherokee County, NC"	"37039"	6014	474953	1266.2	1234.2	1298.2	0.0%
	"Chowan County, NC"	"37041"	3274	263887	1240.7	1198.2	1283.2	0.0%
	"Clay County, NC"	"37043"	2296	180674	1270.8	1218.8	1322.8	0.0%
	"Cleveland County, NC"	"37045"	19404	1748795	1109.6	1094.0	1125.2	0.0%
	"Columbus County, NC"	"37047"	11920	1011397	1178.6	1157.4	1199.7	0.0%
	"Craven County, NC"	"37049"	16863	1774473	950.3	936.0	964.7	0.0%
	"Cumberland County, NC"	"37051"	39280	5645456	695.8	688.9	702.7	0.1%
	"Currituck County, NC"	"37053"	3479	403148	863.0	834.3	891.6	0.0%
	"Dare County, NC"	"37055"	5002	600090	833.5	810.4	856.6	0.0%
	"Davidson County, NC"	"37057"	27522	2842860	968.1	956.7	979.5	0.1%
	"Davie County, NC"	"37059"	6860	706854	970.5	947.5	993.5	0.0%
	"Duplin County, NC"	"37061"	9307	997556	933.0	914.0	951.9	0.0%
	"Durham County, NC"	"37063"	31748	4656153	681.9	674.4	689.4	0.1%
	"Edgecombe County, NC"	"37065"	10919	1002972	1088.7	1068.2	1109.1	0.0%
	"Forsyth County, NC"	"37067"	52848	6090857	867.7	860.3	875.1	0.1%
	"Franklin County, NC"	"37069"	8588	1020594	841.5	823.7	859.3	0.0%
	"Gaston County, NC"	"37071"	37064	3618683	1024.2	1013.8	1034.7	0.1%
	"Gates County, NC"	"37073"	2125	205346	1034.8	990.8	1078.8	0.0%
	"Graham County, NC"	"37075"	1859	152754	1217.0	1161.7	1272.3	0.0%
	"Granville County, NC"	"37077"	8625	1003455	859.5	841.4	877.7	0.0%
	"Greene County, NC"	"37079"	3307	369917	894.0	863.5	924.5	0.0%
	"Guilford County, NC"	"37081"	67744	8454542	801.3	795.2	807.3	0.2%
	"Halifax County, NC"	"37083"	11766	991683	1186.5	1165.0	1207.9	0.0%
	"Harnett County, NC"	"37085"	14831	1961255	756.2	744.0	768.4	0.0%
	"Haywood County, NC"	"37087"	12418	1037824	1196.5	1175.5	1217.6	0.0%
	"Henderson County, NC"	"37089"	22435	1831389	1225.0	1209.0	1241.1	0.0%
	"Hertford County, NC"	"37091"	4938	430567	1146.9	1114.9	1178.8	0.0%
	"Hoke County, NC"	"37093"	4870	780208	624.2	606.7	641.7	0.0%
	"Hyde County, NC"	"37095"	1148	103245	1111.9	1047.6	1176.2	0.0%
	"Iredell County, NC"	"37097"	23507	2681016	876.8	865.6	888.0	0.1%
	"Jackson County, NC"	"37099"	5943	685147	867.4	845.4	889.5	0.0%
	"Johnston County, NC"	"37101"	20477	2805971	729.8	719.8	739.8	0.0%
	"Jones County, NC"	"37103"	2129	181934	1170.2	1120.5	1219.9	0.0%
	"Lee County, NC"	"37105"	9160	982613	932.2	913.1	951.3	0.0%
	"Lenoir County, NC"	"37107"	12628	1063617	1187.3	1166.6	1208.0	0.0%
	"Lincoln County, NC"	"37109"	11851	1322416	896.2	880.0	912.3	0.0%
	"McDowell County, NC"	"37111"	8011	793023	1010.2	988.1	1032.3	0.0%
	"Macon County, NC"	"37113"	7468	586819	1272.6	1243.8	1301.5	0.0%
	"Madison County, NC"	"37115"	4032	367677	1096.6	1062.8	1130.5	0.0%
	"Martin County, NC"	"37117"	6065	440029	1378.3	1343.6	1413.0	0.0%
	"Mecklenburg County, NC"	"37119"	91405	15575591	586.8	583.0	590.7	0.2%
	"Mitchell County, NC"	"37121"	3737	280783	1330.9	1288.2	1373.6	0.0%
	"Montgomery County, NC"	"37123"	4879	491943	991.8	964.0	1019.6	0.0%
	"Moore County, NC"	"37125"	17673	1524689	1159.1	1142.0	1176.2	0.0%
	"Nash County, NC"	"37127"	16848	1663286	1012.9	997.6	1028.2	0.0%
	"New Hanover County, NC"	"37129"	28685	3461829	828.6	819.0	838.2	0.1%
	"Northampton County, NC"	"37131"	5011	390379	1283.6	1248.1	1319.2	0.0%
	"Onslow County, NC"	"37133"	15836	3024545	523.6	515.4	531.7	0.0%
	"Orange County, NC"	"37135"	13091	2315984	565.2	555.6	574.9	0.0%
	"Pamlico County, NC"	"37137"	2695	233522	1154.1	1110.5	1197.6	0.0%
	"Pasquotank County, NC"	"37139"	6869	691334	993.6	970.1	1017.1	0.0%
	"Pender County, NC"	"37141"	7980	885161	901.5	881.8	921.3	0.0%
	"Perquimans County, NC"	"37143"	2692	227653	1182.5	1137.8	1227.2	0.0%
	"Person County, NC"	"37145"	7162	686611	1043.1	1018.9	1067.3	0.0%
	"Pitt County, NC"	"37147"	20232	2828735	715.2	705.4	725.1	0.0%
	"Polk County, NC"	"37149"	5135	355391	1444.9	1405.4	1484.4	0.0%
	"Randolph County, NC"	"37151"	22913	2485682	921.8	909.9	933.7	0.1%
	"Richmond County, NC"	"37153"	9625	833100	1155.3	1132.2	1178.4	0.0%
	"Robeson County, NC"	"37155"	22073	2340388	943.1	930.7	955.6	0.0%
	"Rockingham County, NC"	"37157"	19265	1665974	1156.4	1140.1	1172.7	0.0%
	"Rowan County, NC"	"37159"	25705	2438293	1054.2	1041.3	1067.1	0.1%
	"Rutherford County, NC"	"37161"	14434	1183202	1219.9	1200.0	1239.8	0.0%
	"Sampson County, NC"	"37163"	11354	1121767	1012.2	993.5	1030.8	0.0%
	"Scotland County, NC"	"37165"	6740	647507	1040.9	1016.1	1065.8	0.0%
	"Stanly County, NC"	"37167"	11376	1074046	1059.2	1039.7	1078.6	0.0%
	"Stokes County, NC"	"37169"	8321	831787	1000.4	978.9	1021.9	0.0%
	"Surry County, NC"	"37171"	14841	1307845	1134.8	1116.5	1153.0	0.0%
	"Swain County, NC"	"37173"	3139	246413	1273.9	1229.3	1318.4	0.0%
	"Transylvania County, NC"	"37175"	6797	569847	1192.8	1164.4	1221.1	0.0%
