"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	% of Total Deaths
	"Holmes County, MS"	"28051"	341	290058	117.6	105.1	130.0	0.1%
	"Humphreys County, MS"	"28053"	135	130020	103.8	86.3	121.3	0.0%
	"Issaquena County, MS"	"28055"	18	19142	Unreliable	55.7	148.6	0.0%
	"Itawamba County, MS"	"28057"	23	28250	81.4	51.6	122.2	0.0%
	"Jackson County, MS"	"28059"	506	541640	93.4	85.3	101.6	0.1%
	"Jasper County, MS"	"28061"	165	165268	99.8	84.6	115.1	0.0%
	"Jefferson County, MS"	"28063"	117	128396	91.1	74.6	107.6	0.0%
	"Jefferson Davis County, MS"	"28065"	209	135254	154.5	133.6	175.5	0.0%
	"Jones County, MS"	"28067"	308	338626	91.0	80.8	101.1	0.1%
	"Kemper County, MS"	"28069"	94	111685	84.2	68.0	103.0	0.0%
	"Lafayette County, MS"	"28071"	164	200738	81.7	69.2	94.2	0.0%
	"Lamar County, MS"	"28073"	85	162880	52.2	41.7	64.5	0.0%
	"Lauderdale County, MS"	"28075"	488	592098	82.4	75.1	89.7	0.1%
	"Lawrence County, MS"	"28077"	87	74102	117.4	94.0	144.8	0.0%
	"Leake County, MS"	"28079"	142	165412	85.8	71.7	100.0	0.0%
	"Lee County, MS"	"28081"	279	397200	70.2	62.0	78.5	0.1%
	"Leflore County, MS"	"28083"	357	430677	82.9	74.3	91.5	0.1%
	"Lincoln County, MS"	"28085"	156	186433	83.7	70.5	96.8	0.0%
	"Lowndes County, MS"	"28087"	304	469092	64.8	57.5	72.1	0.1%
	"Madison County, MS"	"28089"	423	620215	68.2	61.7	74.7	0.1%
	"Marion County, MS"	"28091"	173	152322	113.6	96.7	130.5	0.0%
	"Marshall County, MS"	"28093"	296	320581	92.3	81.8	102.9	0.1%
	"Monroe County, MS"	"28095"	189	206571	91.5	78.4	104.5	0.0%
	"Montgomery County, MS"	"28097"	111	92182	120.4	98.0	142.8	0.0%
	"Neshoba County, MS"	"28099"	86	110347	77.9	62.3	96.3	0.0%
	"Newton County, MS"	"28101"	122	120013	101.7	83.6	119.7	0.0%
	"Noxubee County, MS"	"28103"	142	150139	94.6	79.0	110.1	0.0%
	"Oktibbeha County, MS"	"28105"	210	309734	67.8	58.6	77.0	0.0%
	"Panola County, MS"	"28107"	303	305707	99.1	88.0	110.3	0.1%
	"Pearl River County, MS"	"28109"	111	121782	91.1	74.2	108.1	0.0%
	"Perry County, MS"	"28111"	33	46162	71.5	49.2	100.4	0.0%
	"Pike County, MS"	"28113"	411	362617	113.3	102.4	124.3	0.1%
	"Pontotoc County, MS"	"28115"	39	77293	50.5	35.9	69.0	0.0%
	"Prentiss County, MS"	"28117"	37	63792	58.0	40.8	79.9	0.0%
	"Quitman County, MS"	"28119"	133	109486	121.5	100.8	142.1	0.0%
	"Rankin County, MS"	"28121"	284	464879	61.1	54.0	68.2	0.1%
	"Scott County, MS"	"28123"	220	198271	111.0	96.3	125.6	0.0%
	"Sharkey County, MS"	"28125"	78	68407	114.0	90.1	142.3	0.0%
	"Simpson County, MS"	"28127"	162	174342	92.9	78.6	107.2	0.0%
	"Smith County, MS"	"28129"	67	69320	96.7	74.9	122.7	0.0%
	"Stone County, MS"	"28131"	51	58019	87.9	65.4	115.6	0.0%
	"Sunflower County, MS"	"28133"	278	399747	69.5	61.4	77.7	0.1%
	"Tallahatchie County, MS"	"28135"	182	157296	115.7	98.9	132.5	0.0%
	"Tate County, MS"	"28137"	138	153474	89.9	74.9	104.9	0.0%
	"Tippah County, MS"	"28139"	39	64718	60.3	42.9	82.4	0.0%
	"Tunica County, MS"	"28143"	135	136670	98.8	82.1	115.4	0.0%
	"Union County, MS"	"28145"	57	73094	78.0	59.1	101.0	0.0%
	"Walthall County, MS"	"28147"	140	122510	114.3	95.3	133.2	0.0%
	"Warren County, MS"	"28149"	372	406405	91.5	82.2	100.8	0.1%
	"Washington County, MS"	"28151"	678	673254	100.7	93.1	108.3	0.1%
	"Wayne County, MS"	"28153"	111	145909	76.1	61.9	90.2	0.0%
	"Webster County, MS"	"28155"	37	37232	99.4	70.0	137.0	0.0%
	"Wilkinson County, MS"	"28157"	143	124558	114.8	96.0	133.6	0.0%
	"Winston County, MS"	"28159"	150	156913	95.6	80.3	110.9	0.0%
	"Yalobusha County, MS"	"28161"	94	88951	105.7	85.4	129.3	0.0%
	"Yazoo County, MS"	"28163"	270	285290	94.6	83.4	105.9	0.1%
	"Audrain County, MO"	"29007"	23	34915	65.9	41.8	98.8	0.0%
	"Boone County, MO"	"29019"	190	279459	68.0	58.3	77.7	0.0%
	"Buchanan County, MO"	"29021"	59	92445	63.8	48.6	82.3	0.0%
	"Butler County, MO"	"29023"	38	44906	84.6	59.9	116.1	0.0%
	"Callaway County, MO"	"29027"	25	42634	58.6	37.9	86.6	0.0%
	"Cape Girardeau County, MO"	"29031"	62	95571	64.9	49.7	83.2	0.0%
	"Cass County, MO"	"29037"	33	58527	56.4	38.8	79.2	0.0%
	"Clay County, MO"	"29047"	114	198595	57.4	46.9	67.9	0.0%
	"Cole County, MO"	"29051"	69	154474	44.7	34.8	56.5	0.0%
	"Cooper County, MO"	"29053"	13	26408	Unreliable	26.2	84.2	0.0%
	"Dunklin County, MO"	"29069"	46	58442	78.7	57.6	105.0	0.0%
	"Franklin County, MO"	"29071"	25	20386	122.6	79.4	181.0	0.0%
	"Greene County, MO"	"29077"	140	162370	86.2	71.9	100.5	0.0%
	"Howard County, MO"	"29089"	12	11744	Unreliable	52.8	178.5	0.0%
	"Jackson County, MO"	"29095"	3273	2986371	109.6	105.8	113.4	0.6%
	"Jasper County, MO"	"29097"	44	52029	84.6	61.4	113.5	0.0%
	"Jefferson County, MO"	"29099"	48	42665	112.5	83.0	149.2	0.0%
	"Johnson County, MO"	"29101"	15	48058	Unreliable	17.5	51.5	0.0%
	"Lafayette County, MO"	"29107"	11	16300	Unreliable	33.7	120.7	0.0%
	"Lincoln County, MO"	"29113"	19	20249	Unreliable	56.5	146.5	0.0%
	"Marion County, MO"	"29127"	16	29441	Unreliable	31.1	88.3	0.0%
	"Mississippi County, MO"	"29133"	43	58817	73.1	52.9	98.5	0.0%
	"New Madrid County, MO"	"29143"	49	55189	88.8	65.7	117.4	0.0%
	"Newton County, MO"	"29145"	11	11784	Unreliable	46.6	167.0	0.0%
	"Pemiscot County, MO"	"29155"	80	91843	87.1	69.1	108.4	0.0%
	"Pettis County, MO"	"29159"	31	27607	112.3	76.3	159.4	0.0%
	"Phelps County, MO"	"29161"	10	19752	Unreliable	24.3	93.1	0.0%
	"Pike County, MO"	"29163"	16	28617	Unreliable	32.0	90.8	0.0%
	"Platte County, MO"	"29165"	38	89292	42.6	30.1	58.4	0.0%
	"Pulaski County, MO"	"29169"	43	117004	36.8	26.6	49.5	0.0%
	"Randolph County, MO"	"29175"	19	31527	Unreliable	36.3	94.1	0.0%
	"St. Charles County, MO"	"29183"	135	263029	51.3	42.7	60.0	0.0%
	"St. Francois County, MO"	"29187"	20	44973	44.5	27.2	68.7	0.0%
	"St. Louis County, MO"	"29189"	3382	4097587	82.5	79.8	85.3	0.6%
	"Saline County, MO"	"29195"	12	26198	Unreliable	23.7	80.0	0.0%
	"Scott County, MO"	"29201"	82	83347	98.4	78.2	122.1	0.0%
	"Warren County, MO"	"29219"	22	13857	158.8	99.5	240.4	0.0%
	"Washington County, MO"	"29221"	14	11650	Unreliable	65.7	201.6	0.0%
	"St. Louis city, MO"	"29510"	4236	2980491	142.1	137.8	146.4	0.8%
	"Cascade County, MT"	"30013"	16	27728	Unreliable	33.0	93.7	0.0%
	"Yellowstone County, MT"	"30111"	18	26422	Unreliable	40.4	107.7	0.0%
	"Douglas County, NE"	"31055"	965	1131986	85.2	79.9	90.6	0.2%
	"Hall County, NE"	"31079"	12	20152	Unreliable	30.8	104.0	0.0%
	"Lancaster County, NE"	"31109"	78	206962	37.7	29.8	47.0	0.0%
	"Madison County, NE"	"31119"	10	11738	Unreliable	40.9	156.7	0.0%
	"Sarpy County, NE"	"31153"	38	135561	28.0	19.8	38.5	0.0%
	"Clark County, NV"	"32003"	3043	3801446	80.0	77.2	82.9	0.6%
	"Nye County, NV"	"32023"	16	18558	Unreliable	49.3	140.0	0.0%
	"Washoe County, NV"	"32031"	169	215743	78.3	66.5	90.1	0.0%
	"Hillsborough County, NH"	"33011"	54	172059	31.4	23.6	40.9	0.0%
	"Merrimack County, NH"	"33013"	11	31569	Unreliable	17.4	62.3	0.0%
	"Rockingham County, NH"	"33015"	19	49018	Unreliable	23.3	60.5	0.0%
	"Atlantic County, NJ"	"34001"	674	892399	75.5	69.8	81.2	0.1%
	"Bergen County, NJ"	"34003"	382	1072668	35.6	32.0	39.2	0.1%
	"Burlington County, NJ"	"34005"	689	1404393	49.1	45.4	52.7	0.1%
	"Camden County, NJ"	"34007"	1582	1941118	81.5	77.5	85.5	0.3%
	"Cape May County, NJ"	"34009"	71	98656	72.0	56.2	90.8	0.0%
	"Cumberland County, NJ"	"34011"	379	625438	60.6	54.5	66.7	0.1%
	"Essex County, NJ"	"34013"	5098	6178439	82.5	80.2	84.8	1.0%
	"Gloucester County, NJ"	"34015"	347	531981	65.2	58.4	72.1	0.1%
	"Hudson County, NJ"	"34017"	958	1811711	52.9	49.5	56.2	0.2%
	"Hunterdon County, NJ"	"34019"	15	65519	Unreliable	12.8	37.8	0.0%
	"Mercer County, NJ"	"34021"	970	1404516	69.1	64.7	73.4	0.2%
	"Middlesex County, NJ"	"34023"	603	1564597	38.5	35.5	41.6	0.1%
	"Monmouth County, NJ"	"34025"	533	931791	57.2	52.3	62.1	0.1%
	"Morris County, NJ"	"34027"	115	307234	37.4	30.6	44.3	0.0%
	"Ocean County, NJ"	"34029"	203	358370	56.6	48.9	64.4	0.0%
	"Passaic County, NJ"	"34031"	836	1395758	59.9	55.8	64.0	0.2%
	"Salem County, NJ"	"34033"	143	180824	79.1	66.1	92.0	0.0%
	"Somerset County, NJ"	"34035"	209	538261	38.8	33.6	44.1	0.0%
	"Sussex County, NJ"	"34037"	26	51027	51.0	33.3	74.7	0.0%
	"Union County, NJ"	"34039"	1145	2246856	51.0	48.0	53.9	0.2%
	"Warren County, NJ"	"34041"	28	69864	40.1	26.6	57.9	0.0%
	"Bernalillo County, NM"	"35001"	360	429589	83.8	75.1	92.5	0.1%
	"Chaves County, NM"	"35005"	25	30914	80.9	52.3	119.4	0.0%
	"Curry County, NM"	"35009"	51	66683	76.5	56.9	100.6	0.0%
	"Dona Ana County, NM"	"35013"	39	82817	47.1	33.5	64.4	0.0%
	"Eddy County, NM"	"35015"	17	20052	Unreliable	49.4	135.7	0.0%
	"Lea County, NM"	"35025"	67	54401	123.2	95.4	156.4	0.0%
	"McKinley County, NM"	"35031"	12	13257	Unreliable	46.8	158.1	0.0%
	"Otero County, NM"	"35035"	34	52289	65.0	45.0	90.9	0.0%
	"Sandoval County, NM"	"35043"	21	58156	36.1	22.4	55.2	0.0%
	"San Juan County, NM"	"35045"	20	23271	85.9	52.5	132.7	0.0%
	"Santa Fe County, NM"	"35049"	20	31057	64.4	39.3	99.5	0.0%
	"Valencia County, NM"	"35061"	17	25437	Unreliable	38.9	107.0	0.0%
	"Albany County, NY"	"36001"	321	734157	43.7	38.9	48.5	0.1%
	"Bronx County, NY"	"36005"	4326	11201513	38.6	37.5	39.8	0.8%
	"Broome County, NY"	"36007"	102	190610	53.5	43.1	63.9	0.0%
	"Cattaraugus County, NY"	"36009"	20	25095	79.7	48.7	123.1	0.0%
	"Cayuga County, NY"	"36011"	23	68222	33.7	21.4	50.6	0.0%
	"Chautauqua County, NY"	"36013"	26	73702	35.3	23.0	51.7	0.0%
	"Chemung County, NY"	"36015"	47	117108	40.1	29.5	53.4	0.0%
	"Chenango County, NY"	"36017"	11	9831	Unreliable	55.9	200.2	0.0%
	"Clinton County, NY"	"36019"	12	64703	Unreliable	9.6	32.4	0.0%
	"Columbia County, NY"	"36021"	29	62062	46.7	31.3	67.1	0.0%
	"Dutchess County, NY"	"36027"	288	580088	49.6	43.9	55.4	0.1%
	"Erie County, NY"	"36029"	1877	2356681	79.6	76.0	83.2	0.4%
	"Fulton County, NY"	"36035"	10	23327	Unreliable	20.6	78.8	0.0%
	"Genesee County, NY"	"36037"	12	34256	Unreliable	18.1	61.2	0.0%
	"Greene County, NY"	"36039"	24	57191	42.0	26.9	62.4	0.0%
	"Jefferson County, NY"	"36045"	38	141173	26.9	19.0	36.9	0.0%
	"Kings County, NY"	"36047"	7863	17155107	45.8	44.8	46.8	1.5%
	"Monroe County, NY"	"36055"	1262	2146653	58.8	55.5	62.0	0.2%
	"Nassau County, NY"	"36059"	1143	2890874	39.5	37.2	41.8	0.2%
	"New York County, NY"	"36061"	3004	5803334	51.8	49.9	53.6	0.6%
	"Niagara County, NY"	"36063"	193	282786	68.2	58.6	77.9	0.0%
	"Oneida County, NY"	"36065"	173	291736	59.3	50.5	68.1	0.0%
	"Onondaga County, NY"	"36067"	683	976787	69.9	64.7	75.2	0.1%
	"Ontario County, NY"	"36069"	38	52494	72.4	51.2	99.4	0.0%
	"Orange County, NY"	"36071"	331	739897	44.7	39.9	49.6	0.1%
	"Orleans County, NY"	"36073"	19	55210	Unreliable	20.7	53.7	0.0%
	"Queens County, NY"	"36081"	3560	8855955	40.2	38.9	41.5	0.7%
	"Rensselaer County, NY"	"36083"	76	194781	39.0	30.7	48.8	0.0%
	"Richmond County, NY"	"36085"	477	966874	49.3	44.9	53.8	0.1%
	"Rockland County, NY"	"36087"	225	718040	31.3	27.2	35.4	0.0%
	"Saratoga County, NY"	"36091"	26	72322	36.0	23.5	52.7	0.0%
	"Schenectady County, NY"	"36093"	177	288794	61.3	52.3	70.3	0.0%
	"Steuben County, NY"	"36101"	22	32588	67.5	42.3	102.2	0.0%
	"Suffolk County, NY"	"36103"	1142	2217583	51.5	48.5	54.5	0.2%
	"Sullivan County, NY"	"36105"	68	139860	48.6	37.8	61.6	0.0%
	"Tompkins County, NY"	"36109"	28	86482	32.4	21.5	46.8	0.0%
	"Ulster County, NY"	"36111"	94	231138	40.7	32.9	49.8	0.0%
	"Wayne County, NY"	"36117"	34	61753	55.1	38.1	76.9	0.0%
	"Westchester County, NY"	"36119"	1127	2747491	41.0	38.6	43.4	0.2%
	"Wyoming County, NY"	"36121"	10	46564	Unreliable	10.3	39.5	0.0%
	"Alamance County, NC"	"37001"	382	514829	74.2	66.8	81.6	0.1%
	"Alexander County, NC"	"37003"	21	37672	55.7	34.5	85.2	0.0%
	"Anson County, NC"	"37007"	206	231580	89.0	76.8	101.1	0.0%
	"Beaufort County, NC"	"37013"	183	228983	79.9	68.3	91.5	0.0%
	"Bertie County, NC"	"37015"	225	229410	98.1	85.3	110.9	0.0%
	"Bladen County, NC"	"37017"	240	223293	107.5	93.9	121.1	0.0%
	"Brunswick County, NC"	"37019"	185	222276	83.2	71.2	95.2	0.0%
	"Buncombe County, NC"	"37021"	238	300321	79.2	69.2	89.3	0.0%
	"Burke County, NC"	"37023"	90	113497	79.3	63.8	97.5	0.0%
	"Cabarrus County, NC"	"37025"	268	465112	57.6	50.7	64.5	0.1%
	"Caldwell County, NC"	"37027"	64	79369	80.6	62.1	103.0	0.0%
	"Camden County, NC"	"37029"	16	24614	Unreliable	37.2	105.6	0.0%
	"Carteret County, NC"	"37031"	44	79920	55.1	40.0	73.9	0.0%
	"Caswell County, NC"	"37033"	117	148952	78.5	64.3	92.8	0.0%
	"Catawba County, NC"	"37035"	224	243056	92.2	80.1	104.2	0.0%
	"Chatham County, NC"	"37037"	149	159827	93.2	78.3	108.2	0.0%
	"Chowan County, NC"	"37041"	77	94763	81.3	64.1	101.6	0.0%
	"Cleveland County, NC"	"37045"	325	371970	87.4	77.9	96.9	0.1%
	"Columbus County, NC"	"37047"	362	315753	114.6	102.8	126.5	0.1%
	"Craven County, NC"	"37049"	373	426082	87.5	78.7	96.4	0.1%
	"Cumberland County, NC"	"37051"	1505	2172834	69.3	65.8	72.8	0.3%
	"Currituck County, NC"	"37053"	19	27359	Unreliable	41.8	108.4	0.0%
	"Dare County, NC"	"37055"	13	19106	Unreliable	36.2	116.4	0.0%
	"Davidson County, NC"	"37057"	187	272305	68.7	58.8	78.5	0.0%
	"Davie County, NC"	"37059"	39	49314	79.1	56.2	108.1	0.0%
	"Duplin County, NC"	"37061"	253	274690	92.1	80.8	103.5	0.0%
	"Durham County, NC"	"37063"	1297	1852008	70.0	66.2	73.8	0.2%
	"Edgecombe County, NC"	"37065"	473	583076	81.1	73.8	88.4	0.1%
	"Forsyth County, NC"	"37067"	1007	1666216	60.4	56.7	64.2	0.2%
	"Franklin County, NC"	"37069"	217	290395	74.7	64.8	84.7	0.0%
	"Gaston County, NC"	"37071"	337	559861	60.2	53.8	66.6	0.1%
	"Gates County, NC"	"37073"	62	74013	83.8	64.2	107.4	0.0%
	"Granville County, NC"	"37077"	241	343042	70.3	61.4	79.1	0.0%
	"Greene County, NC"	"37079"	104	143894	72.3	58.4	86.2	0.0%
	"Guilford County, NC"	"37081"	1644	2786990	59.0	56.1	61.8	0.3%
	"Halifax County, NC"	"37083"	480	533313	90.0	82.0	98.1	0.1%
	"Harnett County, NC"	"37085"	332	445299	74.6	66.5	82.6	0.1%
	"Henderson County, NC"	"37089"	54	64505	83.7	62.9	109.2	0.0%
	"Hertford County, NC"	"37091"	219	262999	83.3	72.2	94.3	0.0%
	"Hoke County, NC"	"37093"	190	286189	66.4	56.9	75.8	0.0%
	"Hyde County, NC"	"37095"	32	34190	93.6	64.0	132.1	0.0%
	"Iredell County, NC"	"37097"	272	350220	77.7	68.4	86.9	0.1%
	"Johnston County, NC"	"37101"	317	458897	69.1	61.5	76.7	0.1%
	"Jones County, NC"	"37103"	58	62276	93.1	70.7	120.4	0.0%
	"Lee County, NC"	"37105"	218	205585	106.0	92.0	120.1	0.0%
	"Lenoir County, NC"	"37107"	395	439568	89.9	81.0	98.7	0.1%
	"Lincoln County, NC"	"37109"	66	82255	80.2	62.1	102.1	0.0%
	"McDowell County, NC"	"37111"	15	34569	Unreliable	24.3	71.6	0.0%
	"Martin County, NC"	"37117"	169	196439	86.0	73.1	99.0	0.0%
	"Mecklenburg County, NC"	"37119"	2817	4881525	57.7	55.6	59.8	0.5%
	"Montgomery County, NC"	"37123"	94	99633	94.3	76.2	115.5	0.0%
	"Moore County, NC"	"37125"	199	220162	90.4	77.8	102.9	0.0%
	"Nash County, NC"	"37127"	445	626269	71.1	64.5	77.7	0.1%
	"New Hanover County, NC"	"37129"	454	550084	82.5	74.9	90.1	0.1%
	"Northampton County, NC"	"37131"	238	231710	102.7	89.7	115.8	0.0%
	"Onslow County, NC"	"37133"	293	550904	53.2	47.1	59.3	0.1%
	"Orange County, NC"	"37135"	212	308151	68.8	59.5	78.1	0.0%
	"Pamlico County, NC"	"37137"	48	51884	92.5	68.2	122.7	0.0%
	"Pasquotank County, NC"	"37139"	165	271892	60.7	51.4	69.9	0.0%
	"Pender County, NC"	"37141"	152	176475	86.1	72.4	99.8	0.0%
	"Perquimans County, NC"	"37143"	42	59566	70.5	50.8	95.3	0.0%
	"Person County, NC"	"37145"	144	194096	74.2	62.1	86.3	0.0%
	"Pitt County, NC"	"37147"	677	992574	68.2	63.1	73.3	0.1%
	"Polk County, NC"	"37149"	16	18808	Unreliable	48.6	138.1	0.0%
	"Randolph County, NC"	"37151"	102	155563	65.6	52.8	78.3	0.0%
	"Richmond County, NC"	"37153"	211	262894	80.3	69.4	91.1	0.0%
	"Robeson County, NC"	"37155"	600	590768	101.6	93.4	109.7	0.1%
	"Rockingham County, NC"	"37157"	297	328788	90.3	80.1	100.6	0.1%
	"Rowan County, NC"	"37159"	282	405633	69.5	61.4	77.6	0.1%
	"Rutherford County, NC"	"37161"	112	129955	86.2	70.2	102.1	0.0%
	"Sampson County, NC"	"37163"	354	326084	108.6	97.3	119.9	0.1%
	"Scotland County, NC"	"37165"	219	251569	87.1	75.5	98.6	0.0%
	"Stanly County, NC"	"37167"	83	124713	66.6	53.0	82.5	0.0%
	"Stokes County, NC"	"37169"	31	38149	81.3	55.2	115.3	0.0%
	"Surry County, NC"	"37171"	55	56473	97.4	73.4	126.8	0.0%
	"Transylvania County, NC"	"37175"	11	25736	Unreliable	21.3	76.5	0.0%
	"Tyrrell County, NC"	"37177"	12	30418	Unreliable	20.4	68.9	0.0%
	"Union County, NC"	"37179"	244	401909	60.7	53.1	68.3	0.0%
	"Vance County, NC"	"37181"	345	405632	85.1	76.1	94.0	0.1%
	"Wake County, NC"	"37183"	1652	3206509	51.5	49.0	54.0	0.3%
	"Warren County, NC"	"37185"	161	198964	80.9	68.4	93.4	0.0%
	"Washington County, NC"	"37187"	95	119103	79.8	64.5	97.5	0.0%
	"Wayne County, NC"	"37191"	563	715261	78.7	72.2	85.2	0.1%
	"Wilkes County, NC"	"37193"	50	55624	89.9	66.7	118.5	0.0%
	"Wilson County, NC"	"37195"	446	568379	78.5	71.2	85.8	0.1%
	"Yadkin County, NC"	"37197"	14	24244	Unreliable	31.6	96.9	0.0%
	"Cass County, ND"	"38017"	23	69354	33.2	21.0	49.8	0.0%
	"Grand Forks County, ND"	"38035"	13	31394	Unreliable	22.0	70.8	0.0%
	"Ward County, ND"	"38101"	11	39074	Unreliable	14.1	50.4	0.0%
	"Allen County, OH"	"39003"	169	254333	66.4	56.4	76.5	0.0%
	"Ashtabula County, OH"	"39007"	61	75107	81.2	62.1	104.3	0.0%
	"Athens County, OH"	"39009"	18	36517	Unreliable	29.2	77.9	0.0%
	"Belmont County, OH"	"39013"	20	55594	36.0	22.0	55.6	0.0%
	"Brown County, OH"	"39015"	12	9091	Unreliable	68.2	230.6	0.0%
	"Butler County, OH"	"39017"	263	484995	54.2	47.7	60.8	0.0%
	"Champaign County, OH"	"39021"	24	21265	112.9	72.3	167.9	0.0%
	"Clark County, OH"	"39023"	230	248858	92.4	80.5	104.4	0.0%
	"Clermont County, OH"	"39025"	23	51789	44.4	28.2	66.6	0.0%
	"Clinton County, OH"	"39027"	13	21695	Unreliable	31.9	102.5	0.0%
	"Columbiana County, OH"	"39029"	39	52469	74.3	52.9	101.6	0.0%
	"Cuyahoga County, OH"	"39035"	6723	7088211	94.8	92.6	97.1	1.3%
	"Darke County, OH"	"39037"	13	7632	Unreliable	90.7	291.3	0.0%
	"Delaware County, OH"	"39041"	41	105338	38.9	27.9	52.8	0.0%
	"Erie County, OH"	"39043"	84	137357	61.2	48.8	75.7	0.0%
	"Fairfield County, OH"	"39045"	43	151897	28.3	20.5	38.1	0.0%
	"Franklin County, OH"	"39049"	3509	4495511	78.1	75.5	80.6	0.7%
	"Gallia County, OH"	"39053"	26	17866	145.5	95.1	213.2	0.0%
	"Geauga County, OH"	"39055"	20	24828	80.6	49.2	124.4	0.0%
	"Greene County, OH"	"39057"	100	220737	45.3	36.4	54.2	0.0%
	"Guernsey County, OH"	"39059"	13	15901	Unreliable	43.5	139.8	0.0%
	"Hamilton County, OH"	"39061"	3170	3798535	83.5	80.5	86.4	0.6%
	"Hancock County, OH"	"39063"	11	26633	Unreliable	20.6	73.9	0.0%
	"Harrison County, OH"	"39067"	10	8019	Unreliable	59.8	229.3	0.0%
	"Highland County, OH"	"39071"	21	15111	139.0	86.0	212.4	0.0%
	"Huron County, OH"	"39077"	11	17137	Unreliable	32.0	114.9	0.0%
	"Jefferson County, OH"	"39081"	93	79498	117.0	94.4	143.3	0.0%
	"Lake County, OH"	"39085"	86	137689	62.5	50.0	77.1	0.0%
	"Lawrence County, OH"	"39087"	26	28854	90.1	58.9	132.0	0.0%
	"Licking County, OH"	"39089"	57	102395	55.7	42.2	72.1	0.0%
	"Logan County, OH"	"39091"	20	20279	98.6	60.2	152.3	0.0%
	"Lorain County, OH"	"39093"	323	517433	62.4	55.6	69.2	0.1%
	"Lucas County, OH"	"39095"	1197	1577921	75.9	71.6	80.2	0.2%
	"Madison County, OH"	"39097"	16	52353	Unreliable	17.5	49.6	0.0%
	"Mahoning County, OH"	"39099"	873	733214	119.1	111.2	127.0	0.2%
	"Marion County, OH"	"39101"	24	78782	30.5	19.5	45.3	0.0%
	"Medina County, OH"	"39103"	23	42914	53.6	34.0	80.4	0.0%
	"Miami County, OH"	"39109"	30	48883	61.4	41.4	87.6	0.0%
	"Montgomery County, OH"	"39113"	2323	2107323	110.2	105.8	114.7	0.4%
	"Morgan County, OH"	"39115"	17	11922	Unreliable	83.1	228.3	0.0%
	"Muskingum County, OH"	"39119"	61	75793	80.5	61.6	103.4	0.0%
	"Pickaway County, OH"	"39129"	14	45753	Unreliable	16.7	51.3	0.0%
	"Portage County, OH"	"39133"	48	126275	38.0	28.0	50.4	0.0%
	"Richland County, OH"	"39139"	121	228712	52.9	43.5	62.3	0.0%
	"Ross County, OH"	"39141"	56	94044	59.5	45.0	77.3	0.0%
	"Sandusky County, OH"	"39143"	33	40880	80.7	55.6	113.4	0.0%
	"Scioto County, OH"	"39145"	33	43617	75.7	52.1	106.3	0.0%
	"Seneca County, OH"	"39147"	18	29794	Unreliable	35.8	95.5	0.0%
	"Stark County, OH"	"39151"	395	567589	69.6	62.7	76.5	0.1%
	"Summit County, OH"	"39153"	1068	1454569	73.4	69.0	77.8	0.2%
	"Trumbull County, OH"	"39155"	341	340384	100.2	89.5	110.8	0.1%
	"Tuscarawas County, OH"	"39157"	19	18581	Unreliable	61.6	159.7	0.0%
	"Warren County, OH"	"39165"	29	124509	23.3	15.6	33.5	0.0%
	"Washington County, OH"	"39167"	10	16020	Unreliable	29.9	114.8	0.0%
	"Wayne County, OH"	"39169"	34	40500	84.0	58.1	117.3	0.0%
	"Wood County, OH"	"39173"	14	57189	Unreliable	13.4	41.1	0.0%
	"Atoka County, OK"	"40005"	16	12755	Unreliable	71.7	203.7	0.0%
	"Bryan County, OK"	"40013"	12	15442	Unreliable	40.2	135.7	0.0%
	"Caddo County, OK"	"40015"	21	18209	115.3	71.4	176.3	0.0%
	"Canadian County, OK"	"40017"	26	60913	42.7	27.9	62.5	0.0%
	"Carter County, OK"	"40019"	83	68611	121.0	96.4	150.0	0.0%
	"Choctaw County, OK"	"40023"	50	32038	156.1	115.8	205.8	0.0%
	"Cleveland County, OK"	"40027"	95	223946	42.4	34.3	51.9	0.0%
	"Comanche County, OK"	"40031"	267	434113	61.5	54.1	68.9	0.1%
	"Craig County, OK"	"40035"	10	10187	Unreliable	47.1	180.5	0.0%
	"Creek County, OK"	"40037"	37	37587	98.4	69.3	135.7	0.0%
	"Custer County, OK"	"40039"	12	18015	Unreliable	34.4	116.4	0.0%
	"Garfield County, OK"	"40047"	32	40776	78.5	53.7	110.8	0.0%
	"Garvin County, OK"	"40049"	22	15526	141.7	88.8	214.5	0.0%
	"Grady County, OK"	"40051"	35	28703	121.9	84.9	169.6	0.0%
	"Jackson County, OK"	"40065"	30	42471	70.6	47.7	100.8	0.0%
	"Kay County, OK"	"40071"	16	21163	Unreliable	43.2	122.8	0.0%
	"Le Flore County, OK"	"40079"	19	22964	Unreliable	49.8	129.2	0.0%
	"Lincoln County, OK"	"40081"	14	15163	Unreliable	50.5	154.9	0.0%
	"Logan County, OK"	"40083"	46	73418	62.7	45.9	83.6	0.0%
	"McCurtain County, OK"	"40089"	59	57425	102.7	78.2	132.5	0.0%
	"McIntosh County, OK"	"40091"	24	15649	153.4	98.3	228.2	0.0%
	"Muskogee County, OK"	"40101"	165	161470	102.2	86.6	117.8	0.0%
	"Okfuskee County, OK"	"40107"	24	20307	118.2	75.7	175.9	0.0%
	"Oklahoma County, OK"	"40109"	1852	2140719	86.5	82.6	90.5	0.3%
